factor_id,horizon,month,long_short_return,long_leg_return,short_leg_return,n_long,n_short,positive_ls
rev_1h,72h,2025-07,-0.00012215,0.01584606,0.01596821,744,744,False
rev_1h,72h,2025-08,-0.01182285,0.01093762,0.02276048,744,744,False
rev_1h,72h,2025-09,-0.00721494,0.02055856,0.0277735,720,720,False
rev_1h,72h,2025-10,-0.00261827,-0.0013106,0.00130767,744,744,False
rev_1h,72h,2025-11,0.00269928,-0.01280928,-0.01550855,720,720,True
rev_1h,72h,2025-12,0.00159882,0.00916864,0.00756981,744,744,True
rev_1h,72h,2026-01,-0.00182991,-0.01286169,-0.01103178,744,744,False
rev_1h,72h,2026-02,-0.00073895,-0.00388476,-0.00314581,672,672,False
rev_1h,72h,2026-03,4e-07,0.00095643,0.00095603,744,744,True
rev_1h,72h,2026-04,-0.00249566,0.03615594,0.03865161,720,720,False
rev_1h,72h,2026-05,-0.0005805,0.0038368,0.0044173,744,744,False
rev_1h,72h,2026-06,-0.00446576,-0.03093771,-0.02647196,217,217,False
rev_24h,1h,2024-06,-5.526e-05,-0.00039602,-0.00034076,695,695,False
rev_24h,1h,2024-07,-7.817e-05,-7.428e-05,3.89e-06,744,744,False
rev_24h,1h,2024-08,0.00010388,-0.00021601,-0.0003199,744,744,True
rev_24h,1h,2024-09,-9.45e-05,0.00025106,0.00034556,720,720,False
rev_24h,1h,2024-10,1.932e-05,-1.748e-05,-3.68e-05,744,744,True
rev_24h,1h,2024-11,5.06e-05,0.00080937,0.00075877,720,720,True
rev_24h,1h,2024-12,0.00012834,-4.329e-05,-0.00017163,744,744,True
rev_24h,1h,2025-01,-8.626e-05,-0.00034021,-0.00025395,744,744,False
rev_24h,1h,2025-02,-6.58e-05,-0.00047716,-0.00041136,672,672,False
rev_24h,1h,2025-03,3.937e-05,-0.000302,-0.00034137,744,744,True
rev_24h,1h,2025-04,-7.627e-05,0.00024056,0.00031683,720,720,False
rev_24h,1h,2025-05,-7.202e-05,1.846e-05,9.048e-05,744,744,False
rev_24h,1h,2025-06,5.429e-05,-9.955e-05,-0.00015384,720,720,True
rev_24h,1h,2025-07,-0.0003694,7.759e-05,0.00044699,744,744,False
rev_24h,1h,2025-08,-0.00042538,5.33e-06,0.00043071,744,744,False
rev_24h,1h,2025-09,-0.00041099,-1e-08,0.00041098,720,720,False
rev_24h,1h,2025-10,-0.0002197,-7.87e-05,0.00014101,744,744,False
rev_24h,1h,2025-11,-8.806e-05,-0.00022205,-0.00013399,720,720,False
rev_24h,1h,2025-12,0.00013991,5.195e-05,-8.796e-05,744,744,True
rev_24h,1h,2026-01,-7.011e-05,-0.00012374,-5.363e-05,744,744,False
rev_24h,1h,2026-02,2.697e-05,-4.284e-05,-6.981e-05,672,672,True
rev_24h,1h,2026-03,4.106e-05,6.203e-05,2.097e-05,744,744,True
rev_24h,1h,2026-04,-0.00015586,0.00041819,0.00057405,720,720,False
rev_24h,1h,2026-05,6.106e-05,0.00019776,0.0001367,744,744,True
rev_24h,1h,2026-06,-0.00060581,-0.00043035,0.00017546,288,288,False
rev_24h,24h,2024-06,-0.00356837,-0.01182403,-0.00825566,695,695,False
rev_24h,24h,2024-07,-0.00189469,-0.00317949,-0.0012848,744,744,False
rev_24h,24h,2024-08,-2.649e-05,-0.00484512,-0.00481863,744,744,False
rev_24h,24h,2024-09,0.00118307,0.0080257,0.00684264,720,720,True
rev_24h,24h,2024-10,0.00423362,0.00109077,-0.00314285,744,744,True
rev_24h,24h,2024-11,-0.00221354,0.01764491,0.01985845,720,720,False
rev_24h,24h,2024-12,0.00059215,-0.0022893,-0.00288145,744,744,True
rev_24h,24h,2025-01,-0.00830281,-0.0136614,-0.00535859,744,744,False
rev_24h,24h,2025-02,-0.00472141,-0.01134032,-0.0066189,672,672,False
rev_24h,24h,2025-03,0.00174062,-0.00589569,-0.00763632,744,744,True
rev_24h,24h,2025-04,-0.00098458,0.00662497,0.00760955,720,720,False
rev_24h,24h,2025-05,0.00236732,0.00250051,0.0001332,744,744,True
rev_24h,24h,2025-06,0.0030105,-0.00211939,-0.00512989,720,720,True
rev_24h,24h,2025-07,-0.00020486,0.00609889,0.00630375,744,744,False
rev_24h,24h,2025-08,-0.00431999,0.00198703,0.00630702,744,744,False
rev_24h,24h,2025-09,-0.00746755,0.00153048,0.00899803,720,720,False
rev_24h,24h,2025-10,0.00348532,0.00418948,0.00070416,744,744,True
rev_24h,24h,2025-11,0.00256862,-0.0055951,-0.00816371,720,720,True
rev_24h,24h,2025-12,0.00411396,0.00435632,0.00024236,744,744,True
rev_24h,24h,2026-01,-0.00354605,-0.00389066,-0.00034462,744,744,False
rev_24h,24h,2026-02,0.00048315,-0.00137697,-0.00186012,672,672,True
rev_24h,24h,2026-03,-0.00127727,0.00037538,0.00165265,744,744,False
rev_24h,24h,2026-04,-0.0001971,0.0116612,0.0118583,720,720,False
rev_24h,24h,2026-05,-0.00503004,0.00034939,0.00537942,744,744,False
rev_24h,24h,2026-06,-0.01565239,-0.01315451,0.00249788,265,265,False
rev_24h,4h,2024-06,-0.00017159,-0.0016491,-0.00147752,695,695,False
rev_24h,4h,2024-07,-3.529e-05,-0.00020066,-0.00016537,744,744,False
rev_24h,4h,2024-08,0.00011007,-0.00097848,-0.00108855,744,744,True
rev_24h,4h,2024-09,-0.00052822,0.00100316,0.00153137,720,720,False
rev_24h,4h,2024-10,5.71e-05,-0.00023348,-0.00029058,744,744,True
rev_24h,4h,2024-11,9.465e-05,0.00306865,0.002974,720,720,True
rev_24h,4h,2024-12,6.016e-05,-0.00042648,-0.00048664,744,744,True
rev_24h,4h,2025-01,-0.00040213,-0.00135875,-0.00095662,744,744,False
rev_24h,4h,2025-02,-0.00082874,-0.00226962,-0.00144088,672,672,False
rev_24h,4h,2025-03,7.864e-05,-0.00130571,-0.00138434,744,744,True
rev_24h,4h,2025-04,-0.00079761,0.00058533,0.00138294,720,720,False
rev_24h,4h,2025-05,2.625e-05,2.18e-05,-4.45e-06,744,744,True
rev_24h,4h,2025-06,0.0002146,-0.00036704,-0.00058164,720,720,True
rev_24h,4h,2025-07,-0.00131748,0.0001665,0.00148398,744,744,False
rev_24h,4h,2025-08,-0.00145991,5.222e-05,0.00151213,744,744,False
rev_24h,4h,2025-09,-0.00136791,7.793e-05,0.00144584,720,720,False
rev_24h,4h,2025-10,-0.00011553,0.0003158,0.00043133,744,744,False
rev_24h,4h,2025-11,-4.09e-05,-0.00105153,-0.00101063,720,720,False
rev_24h,4h,2025-12,0.00122874,0.00062723,-0.00060151,744,744,True
rev_24h,4h,2026-01,-0.00057188,-0.00060565,-3.377e-05,744,744,False
rev_24h,4h,2026-02,0.00040115,3.008e-05,-0.00037107,672,672,True
rev_24h,4h,2026-03,-8.8e-06,-2.4e-06,6.4e-06,744,744,False
rev_24h,4h,2026-04,-0.00067741,0.00162321,0.00230062,720,720,False
rev_24h,4h,2026-05,-0.00011015,0.00051158,0.00062173,744,744,False
rev_24h,4h,2026-06,-0.00289639,-0.00221994,0.00067645,285,285,False
rev_24h,72h,2024-06,-0.01028297,-0.03704026,-0.02675729,695,695,False
rev_24h,72h,2024-07,0.00710347,-0.0038233,-0.01092678,744,744,True
rev_24h,72h,2024-08,-0.00125885,-0.01246884,-0.01120999,744,744,False
rev_24h,72h,2024-09,0.00436018,0.01819649,0.01383631,720,720,True
rev_24h,72h,2024-10,0.01040812,0.00357291,-0.00683522,744,744,True
rev_24h,72h,2024-11,-0.01655757,0.05102232,0.06757989,720,720,False
rev_24h,72h,2024-12,0.00096023,-0.00604335,-0.00700358,744,744,True
rev_24h,72h,2025-01,-0.0074262,-0.04601203,-0.03858584,744,744,False
rev_24h,72h,2025-02,0.00804583,-0.00671464,-0.01476047,672,672,True
rev_24h,72h,2025-03,0.00233727,-0.02581119,-0.02814846,744,744,True
rev_24h,72h,2025-04,-0.01312635,0.01855633,0.03168268,720,720,False
rev_24h,72h,2025-05,-0.00143063,0.00580903,0.00723966,744,744,False
rev_24h,72h,2025-06,0.01000827,-0.00448702,-0.01449529,720,720,True
rev_24h,72h,2025-07,-0.00402923,0.01413671,0.01816594,744,744,False
rev_24h,72h,2025-08,-0.02578313,0.00542732,0.03121045,744,744,False
rev_24h,72h,2025-09,-0.02779708,0.00986345,0.03766054,720,720,False
rev_24h,72h,2025-10,-0.01440004,-0.00645608,0.00794396,744,744,False
rev_24h,72h,2025-11,0.00786537,-0.01042176,-0.01828713,720,720,True
rev_24h,72h,2025-12,0.00553169,0.01047603,0.00494434,744,744,True
rev_24h,72h,2026-01,-0.01381999,-0.01738467,-0.00356467,744,744,False
rev_24h,72h,2026-02,-0.0032313,-0.00508723,-0.00185592,672,672,False
rev_24h,72h,2026-03,-0.00383789,-0.000685,0.00315289,744,744,False
rev_24h,72h,2026-04,-0.01493259,0.03062511,0.0455577,720,720,False
rev_24h,72h,2026-05,-0.0100586,-0.00065919,0.00939942,744,744,False
rev_24h,72h,2026-06,-0.00444564,-0.02874734,-0.0243017,217,217,False
rev_2h,1h,2024-06,-8.088e-05,-0.00031378,-0.00023291,717,717,False
rev_2h,1h,2024-07,-0.00057936,-0.00034204,0.00023731,744,744,False
rev_2h,1h,2024-08,-7.73e-06,-0.00010943,-0.0001017,744,744,False
rev_2h,1h,2024-09,0.00027455,0.00036681,9.226e-05,720,720,True
rev_2h,1h,2024-10,0.00027068,0.00019461,-7.607e-05,744,744,True
rev_2h,1h,2024-11,-6.214e-05,0.00072494,0.00078708,720,720,False
rev_2h,1h,2024-12,0.00087138,0.00028089,-0.00059049,744,744,True
rev_2h,1h,2025-01,-0.00014045,-0.00047185,-0.00033141,744,744,False
rev_2h,1h,2025-02,-0.00020994,-0.00054873,-0.00033879,672,672,False
rev_2h,1h,2025-03,6.181e-05,-0.0002593,-0.0003211,744,744,True
rev_2h,1h,2025-04,0.00069469,0.00067305,-2.164e-05,720,720,True
rev_2h,1h,2025-05,6.496e-05,0.00011712,5.216e-05,744,744,True
rev_2h,1h,2025-06,0.00016645,-2.978e-05,-0.00019623,720,720,True
rev_2h,1h,2025-07,0.00013782,0.00031514,0.00017732,744,744,True
rev_2h,1h,2025-08,0.00017361,0.00033833,0.00016472,744,744,True
rev_2h,1h,2025-09,4.48e-06,0.00023137,0.00022688,720,720,True
rev_2h,1h,2025-10,-0.00021819,-2.44e-06,0.00021575,744,744,False
rev_2h,1h,2025-11,1.23e-06,-0.00012416,-0.00012538,720,720,True
rev_2h,1h,2025-12,-2.872e-05,4.303e-05,7.175e-05,744,744,False
rev_2h,1h,2026-01,0.00039704,0.00018554,-0.0002115,744,744,True
rev_2h,1h,2026-02,-0.00027205,-0.00016229,0.00010976,672,672,False
rev_2h,1h,2026-03,-0.00014388,2.94e-06,0.00014681,744,744,False
rev_2h,1h,2026-04,-0.00010071,0.00047589,0.00057659,720,720,False
rev_2h,1h,2026-05,0.00024128,0.00027374,3.247e-05,744,744,True
rev_2h,1h,2026-06,0.00044923,-1.432e-05,-0.00046355,288,288,True
rev_2h,24h,2024-06,-0.00146314,-0.00920019,-0.00773705,717,717,False
rev_2h,24h,2024-07,-0.00104799,-0.00228922,-0.00124123,744,744,False
rev_2h,24h,2024-08,0.00056439,-0.00366479,-0.00422918,744,744,True
rev_2h,24h,2024-09,0.0009285,0.00843912,0.00751062,720,720,True
rev_2h,24h,2024-10,0.00059692,-0.00082439,-0.00142131,744,744,True
rev_2h,24h,2024-11,-0.00090163,0.0187784,0.01968003,720,720,False
rev_2h,24h,2024-12,0.00256314,-0.00173498,-0.00429813,744,744,True
rev_2h,24h,2025-01,-0.00212844,-0.01046163,-0.00833319,744,744,False
rev_2h,24h,2025-02,-0.00166052,-0.00955379,-0.00789327,672,672,False
rev_2h,24h,2025-03,-0.00014353,-0.00680935,-0.00666583,744,744,False
rev_2h,24h,2025-04,-0.00133623,0.00639147,0.0077277,720,720,False
rev_2h,24h,2025-05,-0.00190507,0.00052362,0.00242869,744,744,False
rev_2h,24h,2025-06,-9.75e-06,-0.00410083,-0.00409108,720,720,False
rev_2h,24h,2025-07,-0.00099776,0.0065876,0.00758536,744,744,False
rev_2h,24h,2025-08,-0.00418038,0.002511,0.00669138,744,744,False
rev_2h,24h,2025-09,-0.00220967,0.00520985,0.00741952,720,720,False
rev_2h,24h,2025-10,0.00065765,0.00206647,0.00140882,744,744,True
rev_2h,24h,2025-11,-0.00080224,-0.00679281,-0.00599057,720,720,False
rev_2h,24h,2025-12,0.00177932,0.00399014,0.00221082,744,744,True
rev_2h,24h,2026-01,-0.00152483,-0.00341233,-0.0018875,744,744,False
rev_2h,24h,2026-02,0.00058033,-0.00103158,-0.00161191,672,672,True
rev_2h,24h,2026-03,-6.75e-06,0.0009933,0.00100005,744,744,False
rev_2h,24h,2026-04,-0.00099387,0.01088193,0.0118758,720,720,False
rev_2h,24h,2026-05,9.261e-05,0.00290299,0.00281038,744,744,True
rev_2h,24h,2026-06,-0.00577988,-0.00933645,-0.00355657,265,265,False
rev_2h,4h,2024-06,9.453e-05,-0.00117623,-0.00127076,717,717,True
rev_2h,4h,2024-07,-0.00038984,-0.00050357,-0.00011373,744,744,False
rev_2h,4h,2024-08,0.00065665,-0.00036794,-0.00102459,744,744,True
rev_2h,4h,2024-09,0.00043562,0.00156032,0.0011247,720,720,True
rev_2h,4h,2024-10,0.00072054,0.00029949,-0.00042105,744,744,True
rev_2h,4h,2024-11,-0.0007603,0.0027236,0.0034839,720,720,False
rev_2h,4h,2024-12,0.0018729,0.00065622,-0.00121668,744,744,True
rev_2h,4h,2025-01,-0.00184079,-0.00237915,-0.00053836,744,744,False
rev_2h,4h,2025-02,-0.00140261,-0.00234702,-0.00094441,672,672,False
rev_2h,4h,2025-03,0.00034477,-0.00110148,-0.00144624,744,744,True
rev_2h,4h,2025-04,0.00108508,0.00157886,0.00049379,720,720,True
rev_2h,4h,2025-05,-0.00096695,-0.00025365,0.0007133,744,744,False
rev_2h,4h,2025-06,0.00071614,-0.00018294,-0.00089908,720,720,True
rev_2h,4h,2025-07,0.00013679,0.00102679,0.00089,744,744,True
rev_2h,4h,2025-08,0.00039246,0.00101574,0.00062329,744,744,True
rev_2h,4h,2025-09,-0.00010415,0.00080928,0.00091343,720,720,False
rev_2h,4h,2025-10,-0.00068149,0.00011788,0.00079937,744,744,False
rev_2h,4h,2025-11,-0.00059907,-0.00108617,-0.0004871,720,720,False
rev_2h,4h,2025-12,0.00058359,0.00053476,-4.883e-05,744,744,True
rev_2h,4h,2026-01,0.0001404,-0.00016419,-0.00030459,744,744,True
rev_2h,4h,2026-02,-0.00105961,-0.00052916,0.00053045,672,672,False
rev_2h,4h,2026-03,-0.00025428,-9.05e-05,0.00016378,744,744,False
rev_2h,4h,2026-04,-0.00032865,0.00172684,0.00205549,720,720,False
rev_2h,4h,2026-05,0.00027489,0.00073854,0.00046365,744,744,True
rev_2h,4h,2026-06,0.00045765,-0.00098032,-0.00143797,285,285,True
rev_2h,72h,2024-06,-0.00448091,-0.03196312,-0.0274822,717,717,False
rev_2h,72h,2024-07,0.00079678,-0.00659283,-0.00738961,744,744,True
rev_2h,72h,2024-08,-0.00105717,-0.00988626,-0.00882909,744,744,False
rev_2h,72h,2024-09,0.00112599,0.0176486,0.01652261,720,720,True
rev_2h,72h,2024-10,0.00159949,-9.999e-05,-0.00169949,744,744,True
rev_2h,72h,2024-11,-0.00549435,0.06066485,0.06615919,720,720,False
rev_2h,72h,2024-12,0.00175043,-0.00597107,-0.0077215,744,744,True
rev_2h,72h,2025-01,-0.00663532,-0.0455578,-0.03892248,744,744,False
rev_2h,72h,2025-02,0.0009958,-0.01115998,-0.01215578,672,672,True
rev_2h,72h,2025-03,0.00177869,-0.0261474,-0.02792608,744,744,True
rev_2h,72h,2025-04,-0.00103381,0.0243264,0.02536021,720,720,False
rev_2h,72h,2025-05,-0.004156,0.00633976,0.01049576,744,744,False
rev_2h,72h,2025-06,0.00178089,-0.00960512,-0.011386,720,720,True
rev_2h,72h,2025-07,0.00070874,0.0170542,0.01634547,744,744,True
rev_2h,72h,2025-08,-0.01555822,0.01008957,0.02564779,744,744,False
rev_2h,72h,2025-09,-0.01003279,0.02013054,0.03016333,720,720,False
rev_2h,72h,2025-10,-0.00076413,-0.00051795,0.00024617,744,744,False
rev_2h,72h,2025-11,0.00219679,-0.01426121,-0.016458,720,720,True
rev_2h,72h,2025-12,0.00255211,0.00940544,0.00685333,744,744,True
rev_2h,72h,2026-01,-0.00352512,-0.01350722,-0.00998211,744,744,False
rev_2h,72h,2026-02,-0.00196444,-0.00395069,-0.00198625,672,672,False
rev_2h,72h,2026-03,1.819e-05,0.00166346,0.00164527,744,744,True
rev_2h,72h,2026-04,-0.00459161,0.03567376,0.04026537,720,720,False
rev_2h,72h,2026-05,-0.00265385,0.00260102,0.00525487,744,744,False
rev_2h,72h,2026-06,-0.00568429,-0.03107721,-0.02539292,217,217,False
rev_3h,1h,2024-06,-2.158e-05,-0.00033022,-0.00030864,716,716,False
rev_3h,1h,2024-07,-0.00037954,-0.00028412,9.541e-05,744,744,False
rev_3h,1h,2024-08,0.00017095,-0.00011165,-0.0002826,744,744,True
rev_3h,1h,2024-09,0.00025245,0.00035174,9.929e-05,720,720,True
rev_3h,1h,2024-10,0.00031058,0.00018568,-0.0001249,744,744,True
rev_3h,1h,2024-11,5.722e-05,0.00077868,0.00072146,720,720,True
rev_3h,1h,2024-12,0.00087787,0.0003202,-0.00055767,744,744,True
rev_3h,1h,2025-01,-0.00037385,-0.00058091,-0.00020706,744,744,False
rev_3h,1h,2025-02,-0.00029373,-0.00051297,-0.00021924,672,672,False
rev_3h,1h,2025-03,0.00013608,-0.00027828,-0.00041436,744,744,True
rev_3h,1h,2025-04,0.00059977,0.00055866,-4.112e-05,720,720,True
rev_3h,1h,2025-05,-0.00018959,-3.83e-06,0.00018577,744,744,False
rev_3h,1h,2025-06,0.00015819,-6.871e-05,-0.0002269,720,720,True
rev_3h,1h,2025-07,-4.283e-05,0.00023146,0.00027429,744,744,False
rev_3h,1h,2025-08,0.00017067,0.00026942,9.876e-05,744,744,True
rev_3h,1h,2025-09,-0.0002383,0.00011554,0.00035384,720,720,False
rev_3h,1h,2025-10,-0.0002069,3.402e-05,0.00024092,744,744,False
rev_3h,1h,2025-11,-0.00014134,-0.00012814,1.319e-05,720,720,False
rev_3h,1h,2025-12,1.851e-05,5.517e-05,3.666e-05,744,744,True
rev_3h,1h,2026-01,0.00032156,9.318e-05,-0.00022838,744,744,True
rev_3h,1h,2026-02,-0.00047414,-0.00026518,0.00020896,672,672,False
rev_3h,1h,2026-03,-0.00022887,-5.051e-05,0.00017836,744,744,False
rev_3h,1h,2026-04,-0.00015839,0.00038182,0.00054021,720,720,False
rev_3h,1h,2026-05,0.00028076,0.00027062,-1.014e-05,744,744,True
rev_3h,1h,2026-06,0.00010459,-0.00018384,-0.00028842,288,288,True
rev_3h,24h,2024-06,-0.0018559,-0.0095707,-0.0077148,716,716,False
rev_3h,24h,2024-07,-0.00145518,-0.00247717,-0.00102199,744,744,False
rev_3h,24h,2024-08,0.00073343,-0.00369094,-0.00442437,744,744,True
rev_3h,24h,2024-09,0.0001434,0.00783559,0.0076922,720,720,True
rev_3h,24h,2024-10,0.00058216,-0.00069021,-0.00127237,744,744,True
rev_3h,24h,2024-11,-0.00064263,0.01904806,0.0196907,720,720,False
rev_3h,24h,2024-12,0.00236622,-0.00175333,-0.00411955,744,744,True
rev_3h,24h,2025-01,-0.00153686,-0.00986312,-0.00832626,744,744,False
rev_3h,24h,2025-02,-0.00131189,-0.00909964,-0.00778776,672,672,False
rev_3h,24h,2025-03,-0.00013488,-0.00692893,-0.00679404,744,744,False
rev_3h,24h,2025-04,-0.00180302,0.0060214,0.00782442,720,720,False
rev_3h,24h,2025-05,-0.00221143,0.00050142,0.00271285,744,744,False
rev_3h,24h,2025-06,-0.00014005,-0.00417319,-0.00403314,720,720,False
rev_3h,24h,2025-07,-0.00165096,0.00641196,0.00806291,744,744,False
rev_3h,24h,2025-08,-0.00492193,0.00202139,0.00694332,744,744,False
rev_3h,24h,2025-09,-0.00269716,0.0046611,0.00735826,720,720,False
rev_3h,24h,2025-10,0.0007356,0.00191127,0.00117567,744,744,True
rev_3h,24h,2025-11,-0.00070595,-0.00674074,-0.00603478,720,720,False
rev_3h,24h,2025-12,0.00178425,0.00420967,0.00242543,744,744,True
rev_3h,24h,2026-01,-0.0019654,-0.00349561,-0.00153021,744,744,False
rev_3h,24h,2026-02,0.00051295,-0.00156273,-0.00207568,672,672,True
rev_3h,24h,2026-03,-0.00022835,0.00106197,0.00129032,744,744,False
rev_3h,24h,2026-04,-0.00061804,0.01073366,0.0113517,720,720,False
rev_3h,24h,2026-05,0.00034396,0.00305511,0.00271115,744,744,True
rev_3h,24h,2026-06,-0.00740964,-0.01010326,-0.00269362,265,265,False
rev_3h,4h,2024-06,-4.21e-05,-0.00130773,-0.00126564,716,716,False
rev_3h,4h,2024-07,1.574e-05,-0.00027089,-0.00028663,744,744,True
rev_3h,4h,2024-08,0.00090788,-0.00040583,-0.00131372,744,744,True
rev_3h,4h,2024-09,0.00016476,0.00141798,0.00125322,720,720,True
rev_3h,4h,2024-10,0.00054351,0.00018172,-0.0003618,744,744,True
rev_3h,4h,2024-11,-0.00023354,0.00306095,0.00329449,720,720,False
rev_3h,4h,2024-12,0.00147794,0.00049767,-0.00098027,744,744,True
rev_3h,4h,2025-01,-0.00145487,-0.00204885,-0.00059398,744,744,False
rev_3h,4h,2025-02,-0.00157916,-0.00232802,-0.00074886,672,672,False
rev_3h,4h,2025-03,0.00048835,-0.00117247,-0.00166082,744,744,True
rev_3h,4h,2025-04,0.00104506,0.0015158,0.00047074,720,720,True
rev_3h,4h,2025-05,-0.00126516,-0.00030097,0.00096419,744,744,False
rev_3h,4h,2025-06,0.00051091,-0.00040167,-0.00091258,720,720,True
rev_3h,4h,2025-07,-0.00013274,0.00093225,0.001065,744,744,False
rev_3h,4h,2025-08,0.0005343,0.00102618,0.00049188,744,744,True
rev_3h,4h,2025-09,-0.00025999,0.00074286,0.00100285,720,720,False
rev_3h,4h,2025-10,-0.00097424,-9.312e-05,0.00088112,744,744,False
rev_3h,4h,2025-11,-0.00082569,-0.00117369,-0.00034799,720,720,False
rev_3h,4h,2025-12,0.0006972,0.00066133,-3.587e-05,744,744,True
rev_3h,4h,2026-01,0.00010482,-0.00018343,-0.00028825,744,744,True
rev_3h,4h,2026-02,-0.00132817,-0.00087234,0.00045583,672,672,False
rev_3h,4h,2026-03,-0.00016348,-4.551e-05,0.00011797,744,744,False
rev_3h,4h,2026-04,-0.00042553,0.00158465,0.00201018,720,720,False
rev_3h,4h,2026-05,0.0002801,0.0007332,0.00045311,744,744,True
rev_3h,4h,2026-06,0.0003396,-0.0008769,-0.0012165,285,285,True
rev_3h,72h,2024-06,-0.00544387,-0.03264997,-0.0272061,716,716,False
rev_3h,72h,2024-07,0.00140976,-0.00564342,-0.00705318,744,744,True
rev_3h,72h,2024-08,-0.00018517,-0.00927584,-0.00909067,744,744,False
rev_3h,72h,2024-09,0.00070527,0.01710999,0.01640472,720,720,True
rev_3h,72h,2024-10,0.00239906,0.00038714,-0.00201192,744,744,True
rev_3h,72h,2024-11,-0.00583136,0.06062486,0.06645622,720,720,False
rev_3h,72h,2024-12,0.00235807,-0.00525706,-0.00761513,744,744,True
rev_3h,72h,2025-01,-0.00610152,-0.04529577,-0.03919425,744,744,False
rev_3h,72h,2025-02,0.00239208,-0.01000849,-0.01240057,672,672,True
rev_3h,72h,2025-03,0.00240335,-0.02574745,-0.02815079,744,744,True
rev_3h,72h,2025-04,-0.00121089,0.02360078,0.02481167,720,720,False
rev_3h,72h,2025-05,-0.00464253,0.0058661,0.01050863,744,744,False
rev_3h,72h,2025-06,0.00155481,-0.00970016,-0.01125497,720,720,True
rev_3h,72h,2025-07,-0.00038808,0.01627593,0.016664,744,744,False
rev_3h,72h,2025-08,-0.01789591,0.00896128,0.0268572,744,744,False
rev_3h,72h,2025-09,-0.01140418,0.01896666,0.03037084,720,720,False
rev_3h,72h,2025-10,0.00018851,-0.00017782,-0.00036633,744,744,True
rev_3h,72h,2025-11,0.00343461,-0.01339087,-0.01682547,720,720,True
rev_3h,72h,2025-12,0.00323036,0.0094175,0.00618714,744,744,True
rev_3h,72h,2026-01,-0.00587406,-0.01438735,-0.00851329,744,744,False
rev_3h,72h,2026-02,-0.00312359,-0.00495338,-0.00182978,672,672,False
rev_3h,72h,2026-03,1.747e-05,0.0015805,0.00156303,744,744,True
rev_3h,72h,2026-04,-0.0036897,0.03549776,0.03918746,720,720,False
rev_3h,72h,2026-05,-0.00325627,0.00275729,0.00601356,744,744,False
rev_3h,72h,2026-06,-0.00682002,-0.03140362,-0.0245836,217,217,False
rev_72h,1h,2024-06,-0.00027822,-0.00063236,-0.00035414,647,647,False
rev_72h,1h,2024-07,7.732e-05,1.903e-05,-5.829e-05,744,744,True
rev_72h,1h,2024-08,5.612e-05,-0.00029848,-0.0003546,744,744,True
rev_72h,1h,2024-09,0.00019515,0.00039606,0.00020091,720,720,True
rev_72h,1h,2024-10,0.00012666,4.403e-05,-8.263e-05,744,744,True
rev_72h,1h,2024-11,-7.396e-05,0.00070638,0.00078033,720,720,False
