factor_id,horizon,n_months,n_quantile_buckets,q_low_return,q_high_return,q_spread_return,q_return_slope,q_spearman_corr,monotonicity_score,monotonicity_class,tail_concentration_score,tail_concentration_class,positive_spread_month_rate,quantile_shape_class,main_shape_note_zh,main_shape_note_en
q158_volume_ratio_3h,72h,25,5,0.00048107,-0.00051428,-0.00099535,-0.0001867993,-0.1,0.5,FLAT_NO_SHAPE,0.256,BALANCED,0.36,NO_CLEAR_SHAPE,分位数回报无明显规律，因子分层能力弱,No clear quantile return pattern — weak factor separation
q158_volume_ratio_4h,1h,25,5,3.964e-05,-1.818e-05,-5.782e-05,-1.14542e-05,-0.1,0.5,FLAT_NO_SHAPE,0.5161,TAIL_HEAVY,0.4,NO_CLEAR_SHAPE,分位数回报无明显规律，因子分层能力弱,No clear quantile return pattern — weak factor separation
q158_volume_ratio_4h,24h,25,5,0.00029702,-0.00015129,-0.00044831,-8.99086e-05,-0.3,0.5,FLAT_NO_SHAPE,0.3334,BALANCED,0.2,NO_CLEAR_SHAPE,分位数回报无明显规律，因子分层能力弱,No clear quantile return pattern — weak factor separation
q158_volume_ratio_4h,4h,25,5,7.928e-05,9.36e-06,-6.992e-05,-2.13512e-05,-0.3,0.5,FLAT_NO_SHAPE,0.237,BALANCED,0.44,NO_CLEAR_SHAPE,分位数回报无明显规律，因子分层能力弱,No clear quantile return pattern — weak factor separation
q158_volume_ratio_4h,72h,25,5,0.00058863,-0.0004274,-0.00101603,-0.0001887062,-0.1,0.5,FLAT_NO_SHAPE,0.2592,BALANCED,0.28,NO_CLEAR_SHAPE,分位数回报无明显规律，因子分层能力弱,No clear quantile return pattern — weak factor separation
q158_close_close_4h,1h,25,5,7.57e-06,1.727e-05,9.7e-06,4.5557e-06,0.4,0.25,U_SHAPED_OR_REVERSAL,0.1397,BALANCED,0.52,NO_CLEAR_SHAPE,分位数回报无明显规律，因子分层能力弱,No clear quantile return pattern — weak factor separation
q158_close_close_4h,24h,25,5,0.00087673,-0.00017588,-0.00105261,-0.0002085712,-0.1,0.5,FLAT_NO_SHAPE,0.5054,TAIL_HEAVY,0.28,NO_CLEAR_SHAPE,分位数回报无明显规律，因子分层能力弱,No clear quantile return pattern — weak factor separation
q158_close_close_4h,4h,25,5,0.00011373,4.757e-05,-6.617e-05,-1.16918e-05,-0.1,0.5,FLAT_NO_SHAPE,0.1953,BALANCED,0.48,NO_CLEAR_SHAPE,分位数回报无明显规律，因子分层能力弱,No clear quantile return pattern — weak factor separation
q158_close_close_4h,72h,25,5,0.00208742,-0.00050061,-0.00258803,-0.000511814,-0.1,0.5,FLAT_NO_SHAPE,0.4402,BALANCED,0.4,NO_CLEAR_SHAPE,分位数回报无明显规律，因子分层能力弱,No clear quantile return pattern — weak factor separation
q158_high_close_4h,1h,25,5,5.2e-06,1.356e-05,8.36e-06,6.4223e-06,0.4,0.25,U_SHAPED_OR_REVERSAL,0.1122,BALANCED,0.56,NO_CLEAR_SHAPE,分位数回报无明显规律，因子分层能力弱,No clear quantile return pattern — weak factor separation
q158_high_close_4h,24h,25,5,0.00066469,7.791e-05,-0.00058678,-9.71216e-05,-0.1,0.5,FLAT_NO_SHAPE,0.315,BALANCED,0.4,NO_CLEAR_SHAPE,分位数回报无明显规律，因子分层能力弱,No clear quantile return pattern — weak factor separation
q158_high_close_4h,4h,25,5,9.761e-05,7.385e-05,-2.376e-05,2.4786e-06,-0.1,0.5,FLAT_NO_SHAPE,0.0731,BALANCED,0.48,NO_CLEAR_SHAPE,分位数回报无明显规律，因子分层能力弱,No clear quantile return pattern — weak factor separation
q158_high_close_4h,72h,25,5,0.00131165,0.00019937,-0.00111228,-0.0001983244,-0.1,0.5,FLAT_NO_SHAPE,0.2134,BALANCED,0.52,NO_CLEAR_SHAPE,分位数回报无明显规律，因子分层能力弱,No clear quantile return pattern — weak factor separation
q158_low_close_4h,1h,25,5,2.114e-05,2.481e-05,3.68e-06,4.4007e-06,0.4,0.25,U_SHAPED_OR_REVERSAL,0.0419,BALANCED,0.48,NO_CLEAR_SHAPE,分位数回报无明显规律，因子分层能力弱,No clear quantile return pattern — weak factor separation
q158_low_close_4h,24h,25,5,0.00115832,-0.00042146,-0.00157979,-0.0003134603,-0.1,0.5,FLAT_NO_SHAPE,0.663,TAIL_HEAVY,0.32,NO_CLEAR_SHAPE,分位数回报无明显规律，因子分层能力弱,No clear quantile return pattern — weak factor separation
q158_low_close_4h,4h,25,5,0.00017886,6.36e-06,-0.0001725,-3.35902e-05,-0.1,0.5,FLAT_NO_SHAPE,0.421,BALANCED,0.44,NO_CLEAR_SHAPE,分位数回报无明显规律，因子分层能力弱,No clear quantile return pattern — weak factor separation
q158_low_close_4h,72h,25,5,0.00284287,-0.00109866,-0.00394153,-0.0008063093,-0.3,0.5,FLAT_NO_SHAPE,0.5758,TAIL_HEAVY,0.44,NO_CLEAR_SHAPE,分位数回报无明显规律，因子分层能力弱,No clear quantile return pattern — weak factor separation
q158_open_close_4h,1h,25,5,1.867e-05,3.293e-05,1.427e-05,6.9778e-06,0.4,0.25,U_SHAPED_OR_REVERSAL,0.1464,BALANCED,0.48,NO_CLEAR_SHAPE,分位数回报无明显规律，因子分层能力弱,No clear quantile return pattern — weak factor separation
q158_open_close_4h,24h,25,5,0.00096719,-0.00029448,-0.00126168,-0.0002463894,-0.1,0.5,FLAT_NO_SHAPE,0.6016,TAIL_HEAVY,0.28,NO_CLEAR_SHAPE,分位数回报无明显规律，因子分层能力弱,No clear quantile return pattern — weak factor separation
q158_open_close_4h,4h,25,5,0.00014374,3.536e-05,-0.00010838,-2.24068e-05,-0.3,0.5,FLAT_NO_SHAPE,0.2829,BALANCED,0.4,NO_CLEAR_SHAPE,分位数回报无明显规律，因子分层能力弱,No clear quantile return pattern — weak factor separation
q158_open_close_4h,72h,25,5,0.00221221,-0.00071345,-0.00292566,-0.0005815269,-0.1,0.5,FLAT_NO_SHAPE,0.4882,BALANCED,0.4,NO_CLEAR_SHAPE,分位数回报无明显规律，因子分层能力弱,No clear quantile return pattern — weak factor separation
q158_ma_5h,1h,25,5,8.88e-06,4.154e-05,3.266e-05,1.13831e-05,0.4,0.25,U_SHAPED_OR_REVERSAL,0.2835,BALANCED,0.48,NO_CLEAR_SHAPE,分位数回报无明显规律，因子分层能力弱,No clear quantile return pattern — weak factor separation
q158_ma_5h,24h,25,5,0.00089328,-0.00016334,-0.00105661,-0.0002051368,-0.1,0.5,FLAT_NO_SHAPE,0.511,TAIL_HEAVY,0.28,NO_CLEAR_SHAPE,分位数回报无明显规律，因子分层能力弱,No clear quantile return pattern — weak factor separation
q158_ma_5h,4h,25,5,0.0001309,3.837e-05,-9.253e-05,-1.3542e-05,-0.1,0.5,FLAT_NO_SHAPE,0.262,BALANCED,0.48,NO_CLEAR_SHAPE,分位数回报无明显规律，因子分层能力弱,No clear quantile return pattern — weak factor separation
q158_ma_5h,72h,25,5,0.00209039,-0.00051465,-0.00260504,-0.0005257072,-0.3,0.5,FLAT_NO_SHAPE,0.4404,BALANCED,0.36,NO_CLEAR_SHAPE,分位数回报无明显规律，因子分层能力弱,No clear quantile return pattern — weak factor separation
q158_max_5h,1h,25,5,-7.574e-05,3.722e-05,0.00011296,2.87745e-05,1.0,0.0,U_SHAPED_OR_REVERSAL,1.0,TAIL_DOMINANT,0.64,WEAK_MONOTONIC,分位数回报大体呈单调趋势，但存在波动,Quantile returns show generally monotonic trend with some noise
q158_max_5h,24h,25,5,-0.00036771,0.00076883,0.00113655,0.0002693789,0.3,0.5,FLAT_NO_SHAPE,0.6038,TAIL_HEAVY,0.6,NO_CLEAR_SHAPE,分位数回报无明显规律，因子分层能力弱,No clear quantile return pattern — weak factor separation
q158_max_5h,4h,25,5,-0.00010486,0.00014121,0.00024607,5.75259e-05,0.4,0.25,U_SHAPED_OR_REVERSAL,0.7265,TAIL_HEAVY,0.6,NO_CLEAR_SHAPE,分位数回报无明显规律，因子分层能力弱,No clear quantile return pattern — weak factor separation
q158_max_5h,72h,25,5,-0.00114683,0.00180205,0.00294888,0.0007066974,0.4,0.25,U_SHAPED_OR_REVERSAL,0.5468,TAIL_HEAVY,0.72,NO_CLEAR_SHAPE,分位数回报无明显规律，因子分层能力弱,No clear quantile return pattern — weak factor separation
q158_min_5h,1h,25,5,3.39e-05,4.399e-05,1.009e-05,6.5489e-06,0.4,0.25,U_SHAPED_OR_REVERSAL,0.0834,BALANCED,0.48,NO_CLEAR_SHAPE,分位数回报无明显规律，因子分层能力弱,No clear quantile return pattern — weak factor separation
q158_min_5h,24h,25,5,0.0013603,-0.0004095,-0.0017698,-0.0003585184,-0.4,0.75,MONOTONIC_WEAK,0.7029,TAIL_HEAVY,0.32,WEAK_MONOTONIC,分位数回报大体呈单调趋势，但存在波动,Quantile returns show generally monotonic trend with some noise
q158_min_5h,4h,25,5,0.00022948,-1.784e-05,-0.00024733,-4.51119e-05,0.0,0.25,U_SHAPED_OR_REVERSAL,0.5361,TAIL_HEAVY,0.4,NO_CLEAR_SHAPE,分位数回报无明显规律，因子分层能力弱,No clear quantile return pattern — weak factor separation
q158_min_5h,72h,25,5,0.00321946,-0.00152451,-0.00474397,-0.0010207189,-0.4,0.75,MONOTONIC_WEAK,0.673,TAIL_HEAVY,0.36,WEAK_MONOTONIC,分位数回报大体呈单调趋势，但存在波动,Quantile returns show generally monotonic trend with some noise
q158_std_5h,1h,25,5,5.739e-05,-2.369e-05,-8.108e-05,-1.66088e-05,-0.3,0.5,FLAT_NO_SHAPE,0.7223,TAIL_HEAVY,0.32,NO_CLEAR_SHAPE,分位数回报无明显规律，因子分层能力弱,No clear quantile return pattern — weak factor separation
q158_std_5h,24h,25,5,0.00128375,-0.00058418,-0.00186793,-0.0004215642,-0.4,0.75,MONOTONIC_WEAK,0.7382,TAIL_HEAVY,0.36,WEAK_MONOTONIC,分位数回报大体呈单调趋势，但存在波动,Quantile returns show generally monotonic trend with some noise
q158_std_5h,4h,25,5,0.00023679,-9.429e-05,-0.00033108,-6.64673e-05,-0.3,0.5,FLAT_NO_SHAPE,0.7417,TAIL_HEAVY,0.32,NO_CLEAR_SHAPE,分位数回报无明显规律，因子分层能力弱,No clear quantile return pattern — weak factor separation
q158_std_5h,72h,25,5,0.00304485,-0.00173818,-0.00478303,-0.0010720323,-0.4,0.75,MONOTONIC_WEAK,0.6922,TAIL_HEAVY,0.36,WEAK_MONOTONIC,分位数回报大体呈单调趋势，但存在波动,Quantile returns show generally monotonic trend with some noise
q158_ma_10h,1h,25,5,2.513e-05,2.997e-05,4.84e-06,4.2325e-06,0.3,0.5,FLAT_NO_SHAPE,0.0477,BALANCED,0.48,NO_CLEAR_SHAPE,分位数回报无明显规律，因子分层能力弱,No clear quantile return pattern — weak factor separation
q158_ma_10h,24h,25,5,0.00104134,-0.0003782,-0.00141954,-0.0002784107,-0.1,0.5,FLAT_NO_SHAPE,0.6251,TAIL_HEAVY,0.28,NO_CLEAR_SHAPE,分位数回报无明显规律，因子分层能力弱,No clear quantile return pattern — weak factor separation
q158_ma_10h,4h,25,5,0.00018542,2.6e-07,-0.00018516,-3.34417e-05,-0.1,0.5,FLAT_NO_SHAPE,0.4315,BALANCED,0.36,NO_CLEAR_SHAPE,分位数回报无明显规律，因子分层能力弱,No clear quantile return pattern — weak factor separation
q158_ma_10h,72h,25,5,0.00238186,-0.00098886,-0.00337072,-0.0006978107,-0.3,0.5,FLAT_NO_SHAPE,0.5334,TAIL_HEAVY,0.4,NO_CLEAR_SHAPE,分位数回报无明显规律，因子分层能力弱,No clear quantile return pattern — weak factor separation
q158_max_10h,1h,25,5,-6.071e-05,3.556e-05,9.627e-05,2.3865e-05,0.9,0.25,U_SHAPED_OR_REVERSAL,1.0,TAIL_DOMINANT,0.56,WEAK_MONOTONIC,分位数回报大体呈单调趋势，但存在波动,Quantile returns show generally monotonic trend with some noise
q158_max_10h,24h,25,5,-0.00039186,0.00060079,0.00099265,0.0002419029,0.4,0.25,U_SHAPED_OR_REVERSAL,0.593,TAIL_HEAVY,0.56,NO_CLEAR_SHAPE,分位数回报无明显规律，因子分层能力弱,No clear quantile return pattern — weak factor separation
q158_max_10h,4h,25,5,-9.354e-05,0.00010755,0.00020109,4.96921e-05,0.4,0.25,U_SHAPED_OR_REVERSAL,0.6601,TAIL_HEAVY,0.52,NO_CLEAR_SHAPE,分位数回报无明显规律，因子分层能力弱,No clear quantile return pattern — weak factor separation
q158_max_10h,72h,25,5,-0.00077978,0.00150098,0.00228076,0.0005108608,0.3,0.5,FLAT_NO_SHAPE,0.4432,BALANCED,0.68,NO_CLEAR_SHAPE,分位数回报无明显规律，因子分层能力弱,No clear quantile return pattern — weak factor separation
q158_min_10h,1h,25,5,4.387e-05,3.202e-05,-1.184e-05,1.1194e-06,-0.1,0.5,FLAT_NO_SHAPE,0.097,BALANCED,0.44,NO_CLEAR_SHAPE,分位数回报无明显规律，因子分层能力弱,No clear quantile return pattern — weak factor separation
q158_min_10h,24h,25,5,0.00141357,-0.00060142,-0.002015,-0.0004252286,-0.4,0.75,MONOTONIC_WEAK,0.7661,TAIL_HEAVY,0.32,WEAK_MONOTONIC,分位数回报大体呈单调趋势，但存在波动,Quantile returns show generally monotonic trend with some noise
q158_min_10h,4h,25,5,0.00025317,-1.528e-05,-0.00026845,-5.40748e-05,-0.3,0.5,FLAT_NO_SHAPE,0.5556,TAIL_HEAVY,0.4,NO_CLEAR_SHAPE,分位数回报无明显规律，因子分层能力弱,No clear quantile return pattern — weak factor separation
q158_min_10h,72h,25,5,0.00364811,-0.0019133,-0.00556141,-0.001200611,-0.4,0.75,MONOTONIC_WEAK,0.731,TAIL_HEAVY,0.36,WEAK_MONOTONIC,分位数回报大体呈单调趋势，但存在波动,Quantile returns show generally monotonic trend with some noise
q158_std_10h,1h,25,5,6.336e-05,-2.357e-05,-8.693e-05,-1.98846e-05,-0.4,0.75,MONOTONIC_WEAK,0.6989,TAIL_HEAVY,0.28,WEAK_MONOTONIC,分位数回报大体呈单调趋势，但存在波动,Quantile returns show generally monotonic trend with some noise
q158_std_10h,24h,25,5,0.00134413,-0.00078479,-0.00212892,-0.0004855761,-0.7,0.75,MONOTONIC_WEAK,0.8108,TAIL_DOMINANT,0.28,WEAK_MONOTONIC,分位数回报大体呈单调趋势，但存在波动,Quantile returns show generally monotonic trend with some noise
q158_std_10h,4h,25,5,0.00024339,-0.0001418,-0.00038519,-8.01531e-05,-0.3,0.5,FLAT_NO_SHAPE,0.8775,TAIL_DOMINANT,0.32,NO_CLEAR_SHAPE,分位数回报无明显规律，因子分层能力弱,No clear quantile return pattern — weak factor separation
q158_std_10h,72h,25,5,0.00307341,-0.00193508,-0.00500849,-0.0011318696,-0.4,0.75,MONOTONIC_WEAK,0.7154,TAIL_HEAVY,0.36,WEAK_MONOTONIC,分位数回报大体呈单调趋势，但存在波动,Quantile returns show generally monotonic trend with some noise
q158_ma_30h,1h,25,5,6.548e-05,-3.503e-05,-0.00010052,-1.35917e-05,-0.1,0.5,FLAT_NO_SHAPE,0.7153,TAIL_HEAVY,0.32,NO_CLEAR_SHAPE,分位数回报无明显规律，因子分层能力弱,No clear quantile return pattern — weak factor separation
q158_ma_30h,24h,25,5,0.00090933,-0.00053651,-0.00144583,-0.0002844688,-0.1,0.5,FLAT_NO_SHAPE,0.7125,TAIL_HEAVY,0.44,NO_CLEAR_SHAPE,分位数回报无明显规律，因子分层能力弱,No clear quantile return pattern — weak factor separation
q158_ma_30h,4h,25,5,0.00024009,-0.00016441,-0.00040449,-7.96662e-05,-0.1,0.5,FLAT_NO_SHAPE,0.8687,TAIL_DOMINANT,0.32,NO_CLEAR_SHAPE,分位数回报无明显规律，因子分层能力弱,No clear quantile return pattern — weak factor separation
q158_ma_30h,72h,25,5,0.002817,-0.00200193,-0.00481893,-0.0010019418,-0.4,0.75,MONOTONIC_WEAK,0.7473,TAIL_HEAVY,0.36,WEAK_MONOTONIC,分位数回报大体呈单调趋势，但存在波动,Quantile returns show generally monotonic trend with some noise
q158_max_30h,1h,25,5,-1.399e-05,-1.915e-05,-5.16e-06,1.6384e-06,0.1,0.75,MONOTONIC_WEAK,0.1811,BALANCED,0.48,WEAK_MONOTONIC,分位数回报大体呈单调趋势，但存在波动,Quantile returns show generally monotonic trend with some noise
q158_max_30h,24h,25,5,-0.00020923,0.00032342,0.00053265,0.0001554481,0.3,0.5,FLAT_NO_SHAPE,0.3334,BALANCED,0.6,NO_CLEAR_SHAPE,分位数回报无明显规律，因子分层能力弱,No clear quantile return pattern — weak factor separation
q158_max_30h,4h,25,5,-2.11e-05,-3.322e-05,-1.212e-05,4.2971e-06,-0.1,0.5,FLAT_NO_SHAPE,0.0667,BALANCED,0.44,NO_CLEAR_SHAPE,分位数回报无明显规律，因子分层能力弱,No clear quantile return pattern — weak factor separation
q158_max_30h,72h,25,5,0.00019948,8.999e-05,-0.00010949,4.0816e-05,-0.1,0.5,FLAT_NO_SHAPE,0.026,BALANCED,0.56,NO_CLEAR_SHAPE,分位数回报无明显规律，因子分层能力弱,No clear quantile return pattern — weak factor separation
q158_min_30h,1h,25,5,6.928e-05,-2.594e-05,-9.522e-05,-1.66161e-05,0.0,0.25,U_SHAPED_OR_REVERSAL,0.7259,TAIL_HEAVY,0.36,NO_CLEAR_SHAPE,分位数回报无明显规律，因子分层能力弱,No clear quantile return pattern — weak factor separation
q158_min_30h,24h,25,5,0.00135975,-0.00087441,-0.00223415,-0.0004728992,-0.4,0.75,MONOTONIC_WEAK,0.8684,TAIL_DOMINANT,0.32,WEAK_MONOTONIC,分位数回报大体呈单调趋势，但存在波动,Quantile returns show generally monotonic trend with some noise
q158_min_30h,4h,25,5,0.00028041,-0.00015728,-0.00043769,-9.07792e-05,-0.3,0.5,FLAT_NO_SHAPE,0.8736,TAIL_DOMINANT,0.32,NO_CLEAR_SHAPE,分位数回报无明显规律，因子分层能力弱,No clear quantile return pattern — weak factor separation
q158_min_30h,72h,25,5,0.0037908,-0.00261108,-0.00640188,-0.0013886281,-0.4,0.75,MONOTONIC_WEAK,0.819,TAIL_DOMINANT,0.36,WEAK_MONOTONIC,分位数回报大体呈单调趋势，但存在波动,Quantile returns show generally monotonic trend with some noise
q158_std_30h,1h,25,5,4.452e-05,-3.788e-05,-8.239e-05,-2.17407e-05,-0.7,0.75,MONOTONIC_WEAK,0.7838,TAIL_HEAVY,0.4,WEAK_MONOTONIC,分位数回报大体呈单调趋势，但存在波动,Quantile returns show generally monotonic trend with some noise
q158_std_30h,24h,25,5,0.00079595,-0.00081945,-0.00161539,-0.0003687734,-0.7,0.75,MONOTONIC_WEAK,0.8608,TAIL_DOMINANT,0.44,WEAK_MONOTONIC,分位数回报大体呈单调趋势，但存在波动,Quantile returns show generally monotonic trend with some noise
q158_std_30h,4h,25,5,0.00013632,-0.00017303,-0.00030935,-7.97375e-05,-0.7,0.75,MONOTONIC_WEAK,0.8669,TAIL_DOMINANT,0.4,WEAK_MONOTONIC,分位数回报大体呈单调趋势，但存在波动,Quantile returns show generally monotonic trend with some noise
q158_std_30h,72h,25,5,0.00264211,-0.00171942,-0.00436153,-0.0009395701,-0.4,0.75,MONOTONIC_WEAK,0.6812,TAIL_HEAVY,0.32,WEAK_MONOTONIC,分位数回报大体呈单调趋势，但存在波动,Quantile returns show generally monotonic trend with some noise
q158_ma_60h,1h,25,5,3.625e-05,-2.348e-05,-5.974e-05,-8.5402e-06,-0.1,0.5,FLAT_NO_SHAPE,0.638,TAIL_HEAVY,0.4,NO_CLEAR_SHAPE,分位数回报无明显规律，因子分层能力弱,No clear quantile return pattern — weak factor separation
q158_ma_60h,24h,25,5,0.00075737,-0.00056891,-0.00132628,-0.000289042,-0.4,0.75,MONOTONIC_WEAK,0.6914,TAIL_HEAVY,0.44,WEAK_MONOTONIC,分位数回报大体呈单调趋势，但存在波动,Quantile returns show generally monotonic trend with some noise
q158_ma_60h,4h,25,5,0.00017885,-0.00012754,-0.00030638,-5.98016e-05,-0.1,0.5,FLAT_NO_SHAPE,0.7846,TAIL_HEAVY,0.36,NO_CLEAR_SHAPE,分位数回报无明显规律，因子分层能力弱,No clear quantile return pattern — weak factor separation
q158_ma_60h,72h,25,5,0.00293331,-0.00242836,-0.00536166,-0.0011334716,-0.4,0.75,MONOTONIC_WEAK,0.7803,TAIL_HEAVY,0.4,WEAK_MONOTONIC,分位数回报大体呈单调趋势，但存在波动,Quantile returns show generally monotonic trend with some noise
q158_max_60h,1h,25,5,-1.112e-05,-3.59e-06,7.53e-06,3.6043e-06,0.3,0.5,FLAT_NO_SHAPE,0.1588,BALANCED,0.52,NO_CLEAR_SHAPE,分位数回报无明显规律，因子分层能力弱,No clear quantile return pattern — weak factor separation
q158_max_60h,24h,25,5,1.316e-05,5.21e-06,-7.95e-06,3.941e-05,-0.1,0.5,FLAT_NO_SHAPE,0.0063,BALANCED,0.52,NO_CLEAR_SHAPE,分位数回报无明显规律，因子分层能力弱,No clear quantile return pattern — weak factor separation
q158_max_60h,4h,25,5,-7.43e-06,-4e-06,3.43e-06,7.6152e-06,0.3,0.5,FLAT_NO_SHAPE,0.0159,BALANCED,0.48,NO_CLEAR_SHAPE,分位数回报无明显规律，因子分层能力弱,No clear quantile return pattern — weak factor separation
q158_max_60h,72h,25,5,0.00050722,-0.00069284,-0.00120005,-0.000210185,-0.1,0.5,FLAT_NO_SHAPE,0.2737,BALANCED,0.48,NO_CLEAR_SHAPE,分位数回报无明显规律，因子分层能力弱,No clear quantile return pattern — weak factor separation
q158_min_60h,1h,25,5,6.146e-05,-3.354e-05,-9.5e-05,-1.62161e-05,-0.1,0.5,FLAT_NO_SHAPE,0.7789,TAIL_HEAVY,0.28,NO_CLEAR_SHAPE,分位数回报无明显规律，因子分层能力弱,No clear quantile return pattern — weak factor separation
q158_min_60h,24h,25,5,0.0013976,-0.00095121,-0.00234881,-0.0004993408,-0.4,0.75,MONOTONIC_WEAK,0.8767,TAIL_DOMINANT,0.28,WEAK_MONOTONIC,分位数回报大体呈单调趋势，但存在波动,Quantile returns show generally monotonic trend with some noise
q158_min_60h,4h,25,5,0.00024266,-0.00015316,-0.00039582,-8.5654e-05,-0.4,0.75,MONOTONIC_WEAK,0.8274,TAIL_DOMINANT,0.28,WEAK_MONOTONIC,分位数回报大体呈单调趋势，但存在波动,Quantile returns show generally monotonic trend with some noise
q158_min_60h,72h,25,5,0.0043541,-0.00280274,-0.00715683,-0.0015551139,-0.3,0.5,FLAT_NO_SHAPE,0.8047,TAIL_DOMINANT,0.36,NO_CLEAR_SHAPE,分位数回报无明显规律，因子分层能力弱,No clear quantile return pattern — weak factor separation
q158_std_60h,1h,25,5,5.008e-05,-3.654e-05,-8.662e-05,-1.85802e-05,-0.4,0.75,MONOTONIC_WEAK,0.8597,TAIL_DOMINANT,0.36,WEAK_MONOTONIC,分位数回报大体呈单调趋势，但存在波动,Quantile returns show generally monotonic trend with some noise
q158_std_60h,24h,25,5,0.00110278,-0.00062326,-0.00172603,-0.0003681791,-0.3,0.5,FLAT_NO_SHAPE,0.6959,TAIL_HEAVY,0.24,NO_CLEAR_SHAPE,分位数回报无明显规律，因子分层能力弱,No clear quantile return pattern — weak factor separation
