factor_id,horizon,month,rank_ic,rolling_ic_3m,rolling_ic_6m,long_short_return,rolling_ls_3m,rolling_ls_6m
tech_macd,24h,2025-08,0.026418,-0.002717,-0.004825,0.00630986,0.00190684,0.00124102
tech_macd,24h,2025-09,-0.019696,-4.2e-05,-0.009748,0.0033012,0.00347299,0.00169442
tech_macd,24h,2025-10,-0.00596,0.000254,-0.011376,0.00096574,0.0035256,0.00128141
tech_macd,24h,2025-11,-0.023279,-0.016311,-0.009514,0.00143361,0.00190018,0.00190351
tech_macd,24h,2025-12,-0.022962,-0.0174,-0.008721,-0.00056112,0.00061274,0.00204287
tech_macd,24h,2026-01,-0.010884,-0.019042,-0.009394,0.00077671,0.00054973,0.00203767
tech_macd,24h,2026-02,-0.030107,-0.021318,-0.018815,-0.00228711,-0.00069051,0.00060484
tech_macd,24h,2026-03,-0.021498,-0.02083,-0.019115,0.00064553,-0.00028829,0.00016223
tech_macd,24h,2026-04,-0.026617,-0.026074,-0.022558,0.00183539,6.46e-05,0.00030717
tech_macd,24h,2026-05,-0.011579,-0.019898,-0.020608,-0.00131014,0.00039026,-0.00015012
tech_macd,24h,2026-06,0.050809,0.004204,-0.008313,0.01820294,0.00624273,0.00297722
tech_macd,4h,2024-06,-0.004501,-0.004501,-0.004501,-0.00030701,-0.00030701,-0.00030701
tech_macd,4h,2024-07,-0.008684,-0.006592,-0.006592,-1.999e-05,-0.0001635,-0.0001635
tech_macd,4h,2024-08,-0.022351,-0.011845,-0.011845,-0.00091933,-0.00041544,-0.00041544
tech_macd,4h,2024-09,-0.011001,-0.014012,-0.011634,-7.511e-05,-0.00033814,-0.00033036
tech_macd,4h,2024-10,-0.011974,-0.015109,-0.011702,0.00026615,-0.00024276,-0.00021106
tech_macd,4h,2024-11,-0.008773,-0.010583,-0.011214,-2.283e-05,5.607e-05,-0.00017969
tech_macd,4h,2024-12,-0.014517,-0.011755,-0.012883,0.00039815,0.00021382,-6.216e-05
tech_macd,4h,2025-01,-0.013188,-0.01216,-0.013634,0.00017177,0.00018236,-3.02e-05
tech_macd,4h,2025-02,0.020671,-0.002345,-0.006464,0.00170116,0.00075703,0.00040655
tech_macd,4h,2025-03,-0.016917,-0.003145,-0.00745,-0.0005319,0.00044701,0.00033042
tech_macd,4h,2025-04,-0.000558,0.001065,-0.005547,0.00024578,0.00047168,0.00032702
tech_macd,4h,2025-05,-0.022593,-0.013356,-0.00785,0.00012643,-5.323e-05,0.0003519
tech_macd,4h,2025-06,-0.03913,-0.02076,-0.011953,-0.00120986,-0.00027922,8.39e-05
tech_macd,4h,2025-07,-0.021489,-0.027737,-0.013336,-3.696e-05,-0.00037346,4.911e-05
tech_macd,4h,2025-08,-0.006495,-0.022371,-0.017864,0.00034031,-0.00030217,-0.0001777
tech_macd,4h,2025-09,-0.00697,-0.011651,-0.016206,0.00057104,0.00029146,6.12e-06
tech_macd,4h,2025-10,-0.014035,-0.009167,-0.018452,0.00081572,0.00057569,0.00010111
tech_macd,4h,2025-11,-0.013121,-0.011375,-0.016873,0.0006819,0.00068955,0.00019369
tech_macd,4h,2025-12,-0.027012,-0.018056,-0.014854,-0.00024903,0.0004162,0.00035383
tech_macd,4h,2026-01,-0.013561,-0.017898,-0.013532,0.00035227,0.00026171,0.0004187
tech_macd,4h,2026-02,-0.027556,-0.02271,-0.017042,-8.637e-05,5.62e-06,0.00034759
tech_macd,4h,2026-03,-0.02498,-0.022032,-0.020044,-8.453e-05,6.046e-05,0.00023833
tech_macd,4h,2026-04,-0.017071,-0.023202,-0.02055,0.00052983,0.00011964,0.00019068
tech_macd,4h,2026-05,-0.018323,-0.020125,-0.021417,-0.00036507,2.674e-05,1.618e-05
tech_macd,4h,2026-06,-0.003119,-0.012838,-0.017435,0.00071768,0.00029415,0.0001773
tech_macd,72h,2024-06,0.013855,0.013855,0.013855,0.00284152,0.00284152,0.00284152
tech_macd,72h,2024-07,-0.033873,-0.010009,-0.010009,-0.0065716,-0.00186504,-0.00186504
tech_macd,72h,2024-08,-0.011177,-0.010398,-0.010398,-0.00027466,-0.00133491,-0.00133491
tech_macd,72h,2024-09,-0.012478,-0.019176,-0.010918,-0.00122593,-0.00269073,-0.00130767
tech_macd,72h,2024-10,-0.02075,-0.014802,-0.012885,-0.00476569,-0.00208876,-0.00199927
tech_macd,72h,2024-11,0.012524,-0.006901,-0.00865,0.00627659,9.499e-05,-0.00061996
tech_macd,72h,2024-12,-0.010082,-0.006103,-0.012639,-0.00018023,0.00044356,-0.00112359
tech_macd,72h,2025-01,-0.00317,-0.000243,-0.007522,0.00036071,0.00215236,3.18e-05
tech_macd,72h,2025-02,0.01892,0.001889,-0.002506,0.0088058,0.00299543,0.00154521
tech_macd,72h,2025-03,-0.014852,0.000299,-0.002902,-0.00509345,0.00135769,0.00090062
tech_macd,72h,2025-04,-0.015977,-0.00397,-0.002106,0.00112497,0.00161244,0.0018824
tech_macd,72h,2025-05,-0.021549,-0.017459,-0.007785,-0.00133663,-0.00176837,0.00061353
tech_macd,72h,2025-06,-0.005239,-0.014255,-0.006978,-0.00040578,-0.00020581,0.00057594
tech_macd,72h,2025-07,0.001464,-0.008441,-0.006206,0.00169662,-1.526e-05,0.00079859
tech_macd,72h,2025-08,-0.000558,-0.001444,-0.009452,0.0054444,0.00224508,0.00023836
tech_macd,72h,2025-09,0.006445,0.00245,-0.005902,0.01707733,0.00807278,0.00393349
tech_macd,72h,2025-10,-0.005894,-2e-06,-0.004222,0.00112758,0.0078831,0.00393392
tech_macd,72h,2025-11,-0.011424,-0.003624,-0.002534,3.618e-05,0.00608036,0.00416272
tech_macd,72h,2025-12,-0.007243,-0.008187,-0.002868,-0.00387289,-0.00090304,0.00358487
tech_macd,72h,2026-01,-0.014358,-0.011009,-0.005505,0.00267566,-0.00038702,0.00374804
tech_macd,72h,2026-02,-0.014156,-0.011919,-0.007772,0.00026687,-0.00031012,0.00288512
tech_macd,72h,2026-03,-0.010048,-0.012854,-0.010521,-0.00084002,0.00070084,-0.0001011
tech_macd,72h,2026-04,-0.011484,-0.011896,-0.011452,0.01004926,0.0031587,0.00138584
tech_macd,72h,2026-05,-0.004025,-0.008519,-0.010219,0.00309763,0.00410229,0.00189609
tech_macd,72h,2026-06,0.046061,0.010184,-0.001335,0.02353786,0.01222825,0.00646454
trend_efficiency_24h,1h,2024-06,0.012884,0.012884,0.012884,0.00016667,0.00016667,0.00016667
trend_efficiency_24h,1h,2024-07,0.001803,0.007344,0.007344,-2.389e-05,7.139e-05,7.139e-05
trend_efficiency_24h,1h,2024-08,0.006135,0.006941,0.006941,7.464e-05,7.247e-05,7.247e-05
trend_efficiency_24h,1h,2024-09,-0.009284,-0.000449,0.002885,-0.00014993,-3.306e-05,1.687e-05
trend_efficiency_24h,1h,2024-10,-0.000841,-0.00133,0.002139,-0.00010599,-6.043e-05,-7.7e-06
trend_efficiency_24h,1h,2024-11,-0.004012,-0.004712,0.001114,0.0002161,-1.327e-05,2.96e-05
trend_efficiency_24h,1h,2024-12,-0.005136,-0.003329,-0.001889,-8.291e-05,9.07e-06,-1.2e-05
trend_efficiency_24h,1h,2025-01,0.003562,-0.001862,-0.001596,0.00019744,0.00011021,2.489e-05
trend_efficiency_24h,1h,2025-02,-0.016386,-0.005986,-0.005349,-0.00078903,-0.00022483,-0.00011905
trend_efficiency_24h,1h,2025-03,-0.003322,-0.005382,-0.004356,0.00013011,-0.00015383,-7.238e-05
trend_efficiency_24h,1h,2025-04,-0.00583,-0.008513,-0.005187,-3.838e-05,-0.00023243,-6.111e-05
trend_efficiency_24h,1h,2025-05,-0.001061,-0.003405,-0.004695,0.00012236,7.136e-05,-7.673e-05
trend_efficiency_24h,1h,2025-06,-0.004245,-0.003712,-0.004547,-0.00016519,-2.707e-05,-9.045e-05
trend_efficiency_24h,1h,2025-07,0.001876,-0.001143,-0.004828,0.00031766,9.161e-05,-7.041e-05
trend_efficiency_24h,1h,2025-08,0.007189,0.001607,-0.000899,0.0001739,0.00010879,9.008e-05
trend_efficiency_24h,1h,2025-09,-0.003497,0.001856,-0.000928,6.501e-05,0.00018552,7.923e-05
trend_efficiency_24h,1h,2025-10,0.000293,0.001328,9.2e-05,0.00014529,0.00012807,0.00010984
trend_efficiency_24h,1h,2025-11,-0.003731,-0.002312,-0.000353,-9.399e-05,3.877e-05,7.378e-05
trend_efficiency_24h,1h,2025-12,-0.006323,-0.003254,-0.000699,-0.00031628,-8.833e-05,4.86e-05
trend_efficiency_24h,1h,2026-01,0.001693,-0.002787,-0.000729,8.91e-05,-0.00010706,1.051e-05
trend_efficiency_24h,1h,2026-02,0.001308,-0.001107,-0.00171,-0.00012191,-0.00011636,-3.88e-05
trend_efficiency_24h,1h,2026-03,-0.005859,-0.000953,-0.002103,-2.851e-05,-2.044e-05,-5.438e-05
trend_efficiency_24h,1h,2026-04,-0.005766,-0.003439,-0.003113,0.00022161,2.373e-05,-4.166e-05
trend_efficiency_24h,1h,2026-05,-0.010911,-0.007512,-0.00431,0.00017281,0.00012197,2.8e-06
trend_efficiency_24h,1h,2026-06,-0.006151,-0.007609,-0.004281,0.00036494,0.00025312,0.00011634
trend_efficiency_24h,24h,2024-06,-0.014942,-0.014942,-0.014942,-0.0030105,-0.0030105,-0.0030105
trend_efficiency_24h,24h,2024-07,0.012802,-0.00107,-0.00107,0.00137306,-0.00081872,-0.00081872
trend_efficiency_24h,24h,2024-08,0.010609,0.002823,0.002823,0.00173689,3.315e-05,3.315e-05
trend_efficiency_24h,24h,2024-09,-0.007628,0.005261,0.00021,0.00019848,0.00110281,7.448e-05
trend_efficiency_24h,24h,2024-10,0.028021,0.010334,0.005772,0.00277615,0.00157051,0.00061482
trend_efficiency_24h,24h,2024-11,-0.013123,0.002423,0.002623,0.0012895,0.00142138,0.00072726
trend_efficiency_24h,24h,2024-12,-0.002497,0.004133,0.004697,-0.00047636,0.00119643,0.00114962
trend_efficiency_24h,24h,2025-01,0.006499,-0.00304,0.003647,-0.00036431,0.00014961,0.00086006
trend_efficiency_24h,24h,2025-02,-0.035709,-0.010569,-0.004073,-0.00676432,-0.002535,-0.00055681
trend_efficiency_24h,24h,2025-03,0.00319,-0.008673,-0.00227,0.00079778,-0.00211028,-0.00045693
trend_efficiency_24h,24h,2025-04,0.018533,-0.004662,-0.003851,0.00379427,-0.00072409,-0.00028724
trend_efficiency_24h,24h,2025-05,-0.000292,0.007144,-0.001713,0.00212924,0.00224043,-0.00014728
trend_efficiency_24h,24h,2025-06,0.010082,0.009441,0.000384,0.00106222,0.00232858,0.00010915
trend_efficiency_24h,24h,2025-07,0.006431,0.005407,0.000372,0.00213152,0.00177433,0.00052512
trend_efficiency_24h,24h,2025-08,0.033632,0.016715,0.011929,0.00858085,0.00392486,0.00308265
trend_efficiency_24h,24h,2025-09,-0.029445,0.003539,0.00649,0.00057077,0.00376105,0.00304481
trend_efficiency_24h,24h,2025-10,-0.004036,5e-05,0.002729,0.00068714,0.00327959,0.00252696
trend_efficiency_24h,24h,2025-11,-0.024691,-0.01939,-0.001338,-0.00161397,-0.00011869,0.00190309
trend_efficiency_24h,24h,2025-12,-0.02567,-0.018132,-0.007296,-0.00259732,-0.00117472,0.00129316
trend_efficiency_24h,24h,2026-01,-0.004356,-0.018239,-0.009094,0.00306825,-0.00038101,0.00144929
trend_efficiency_24h,24h,2026-02,0.007104,-0.007641,-0.013515,-0.00159998,-0.00037635,-0.00024752
trend_efficiency_24h,24h,2026-03,-0.016248,-0.0045,-0.011316,-0.00028603,0.00039408,-0.00039032
trend_efficiency_24h,24h,2026-04,-0.003889,-0.004344,-0.011292,0.00774611,0.00195337,0.00078618
trend_efficiency_24h,24h,2026-05,-0.018273,-0.012803,-0.010222,0.00211151,0.00319053,0.00140709
trend_efficiency_24h,24h,2026-06,-0.000776,-0.007646,-0.006073,0.00343739,0.00443167,0.00241288
trend_efficiency_24h,4h,2024-06,0.01219,0.01219,0.01219,0.00023488,0.00023488,0.00023488
trend_efficiency_24h,4h,2024-07,0.000972,0.006581,0.006581,-0.00024106,-3.09e-06,-3.09e-06
trend_efficiency_24h,4h,2024-08,0.012954,0.008705,0.008705,0.0002634,8.574e-05,8.574e-05
trend_efficiency_24h,4h,2024-09,-0.011112,0.000938,0.003751,-0.00046141,-0.00014636,-5.105e-05
trend_efficiency_24h,4h,2024-10,-0.001295,0.000182,0.002742,-0.00024647,-0.00014816,-9.013e-05
trend_efficiency_24h,4h,2024-11,0.00151,-0.003633,0.002536,0.00085289,4.834e-05,6.704e-05
trend_efficiency_24h,4h,2024-12,-0.003282,-0.001022,-4.2e-05,-2.694e-05,0.00019316,2.34e-05
trend_efficiency_24h,4h,2025-01,0.018341,0.005523,0.002853,0.0009268,0.00058425,0.00021805
trend_efficiency_24h,4h,2025-02,-0.022885,-0.002609,-0.003121,-0.00248366,-0.00052793,-0.0002398
trend_efficiency_24h,4h,2025-03,0.002924,-0.00054,-0.000781,0.0006282,-0.00030955,-5.82e-05
trend_efficiency_24h,4h,2025-04,-0.001054,-0.007005,-0.000741,0.00040824,-0.00048241,5.092e-05
trend_efficiency_24h,4h,2025-05,-0.001505,0.000122,-0.001244,0.0004274,0.00048795,-1.999e-05
trend_efficiency_24h,4h,2025-06,-0.006324,-0.002961,-0.001751,-0.00036632,0.00015644,-7.656e-05
trend_efficiency_24h,4h,2025-07,0.020278,0.00415,-0.001428,0.00125139,0.00043749,-2.246e-05
trend_efficiency_24h,4h,2025-08,0.014795,0.009583,0.004852,0.00072277,0.00053595,0.00051195
trend_efficiency_24h,4h,2025-09,-0.005168,0.009969,0.003504,0.00053989,0.00083802,0.00049723
trend_efficiency_24h,4h,2025-10,0.003931,0.00452,0.004335,0.00049052,0.00058439,0.00051094
trend_efficiency_24h,4h,2025-11,-0.008841,-0.003359,0.003112,-0.0002431,0.00026244,0.00039919
trend_efficiency_24h,4h,2025-12,-0.016852,-0.007254,0.001357,-0.00112038,-0.00029099,0.00027351
trend_efficiency_24h,4h,2026-01,-0.000806,-0.008833,-0.002157,0.00042911,-0.00031146,0.00013647
trend_efficiency_24h,4h,2026-02,0.000195,-0.005821,-0.00459,-9.047e-05,-0.00026058,9.3e-07
trend_efficiency_24h,4h,2026-03,-0.014668,-0.005093,-0.006173,-2.324e-05,0.00010513,-9.293e-05
trend_efficiency_24h,4h,2026-04,-0.005892,-0.006788,-0.007811,0.00127499,0.00038709,3.782e-05
trend_efficiency_24h,4h,2026-05,-0.015466,-0.012009,-0.008915,0.00071124,0.00065433,0.00019688
trend_efficiency_24h,4h,2026-06,-0.004403,-0.008587,-0.00684,0.00145661,0.00114761,0.00062637
trend_efficiency_24h,72h,2024-06,-0.003767,-0.003767,-0.003767,-0.00159347,-0.00159347,-0.00159347
trend_efficiency_24h,72h,2024-07,0.027206,0.01172,0.01172,0.00416255,0.00128454,0.00128454
trend_efficiency_24h,72h,2024-08,-0.007128,0.005437,0.005437,0.00102609,0.00119839,0.00119839
trend_efficiency_24h,72h,2024-09,-0.013984,0.002031,0.000582,-0.00127635,0.0013041,0.00057971
trend_efficiency_24h,72h,2024-10,0.036007,0.004965,0.007667,0.00792262,0.00255745,0.00204829
trend_efficiency_24h,72h,2024-11,0.018109,0.013377,0.009407,0.00425298,0.00363308,0.00241574
trend_efficiency_24h,72h,2024-12,-0.023708,0.010136,0.006084,-0.00670223,0.00182446,0.00156428
trend_efficiency_24h,72h,2025-01,-0.004232,-0.003277,0.000844,-0.00111438,-0.00118788,0.00068479
trend_efficiency_24h,72h,2025-02,-0.027596,-0.018512,-0.002567,-0.00382363,-0.00388008,-0.0001235
trend_efficiency_24h,72h,2025-03,0.005796,-0.008677,0.000729,-0.00052701,-0.00182167,1.39e-06
trend_efficiency_24h,72h,2025-04,0.031911,0.00337,4.7e-05,0.01058727,0.00207888,0.0004455
trend_efficiency_24h,72h,2025-05,-0.004567,0.011047,-0.003733,-0.00067086,0.0031298,-0.00037514
trend_efficiency_24h,72h,2025-06,0.005091,0.010811,0.001067,0.003534,0.00448347,0.0013309
trend_efficiency_24h,72h,2025-07,-0.000144,0.000127,0.001748,0.00132342,0.00139552,0.0017372
trend_efficiency_24h,72h,2025-08,0.004228,0.003059,0.007053,0.01716645,0.00734129,0.00523555
trend_efficiency_24h,72h,2025-09,-0.035978,-0.010631,9e-05,0.00521251,0.00790079,0.00619213
trend_efficiency_24h,72h,2025-10,-0.020679,-0.017476,-0.008675,-0.01168256,0.00356547,0.00248049
trend_efficiency_24h,72h,2025-11,-0.023621,-0.026759,-0.01185,0.00368308,-0.00092899,0.00320615
trend_efficiency_24h,72h,2025-12,-0.033099,-0.0258,-0.018215,-0.00523724,-0.00441224,0.00174428
trend_efficiency_24h,72h,2026-01,-0.007951,-0.021557,-0.019517,0.00322435,0.00055673,0.0020611
trend_efficiency_24h,72h,2026-02,0.005944,-0.011702,-0.019231,-0.00040744,-0.00080678,-0.00086788
trend_efficiency_24h,72h,2026-03,-0.007605,-0.003204,-0.014502,0.0039411,0.00225267,-0.00107978
trend_efficiency_24h,72h,2026-04,-0.012184,-0.004615,-0.013086,0.01556899,0.00636755,0.00346214
trend_efficiency_24h,72h,2026-05,-0.006004,-0.008598,-0.01015,0.00671178,0.00874062,0.00396692
trend_efficiency_24h,72h,2026-06,0.007749,-0.00348,-0.003342,0.00715901,0.00981326,0.00603297
vol_40h,1h,2024-06,-0.058401,-0.058401,-0.058401,0.0002403,0.0002403,0.0002403
vol_40h,1h,2024-07,-0.045195,-0.051798,-0.051798,-8.31e-06,0.000116,0.000116
vol_40h,1h,2024-08,-0.051765,-0.051787,-0.051787,0.00022721,0.00015307,0.00015307
vol_40h,1h,2024-09,-0.033453,-0.043471,-0.047204,-0.00014384,2.502e-05,7.884e-05
vol_40h,1h,2024-10,-0.042057,-0.042425,-0.046174,-2.933e-05,1.801e-05,5.721e-05
vol_40h,1h,2024-11,-0.038345,-0.037951,-0.044869,3.952e-05,-4.455e-05,5.426e-05
vol_40h,1h,2024-12,-0.041197,-0.040533,-0.042002,0.00013163,4.727e-05,3.615e-05
vol_40h,1h,2025-01,-0.072235,-0.050592,-0.046509,0.00046858,0.00021324,0.00011563
vol_40h,1h,2025-02,-0.039254,-0.050896,-0.044423,5.661e-05,0.00021894,8.719e-05
vol_40h,1h,2025-03,-0.039017,-0.050169,-0.045351,0.00021336,0.00024618,0.00014673
vol_40h,1h,2025-04,-0.024587,-0.034286,-0.042439,-0.00031802,-1.602e-05,9.861e-05
vol_40h,1h,2025-05,-0.038709,-0.034104,-0.0425,8.2e-07,-3.461e-05,9.216e-05
vol_40h,1h,2025-06,-0.0355,-0.032932,-0.04155,0.00015323,-5.466e-05,9.576e-05
vol_40h,1h,2025-07,-0.03554,-0.036583,-0.035435,5.223e-05,6.876e-05,2.637e-05
vol_40h,1h,2025-08,-0.036451,-0.03583,-0.034967,-0.0002252,-6.58e-06,-2.06e-05
vol_40h,1h,2025-09,-0.035931,-0.035974,-0.034453,-0.00044168,-0.00020488,-0.00012977
vol_40h,1h,2025-10,-0.03236,-0.034914,-0.035749,-0.00068504,-0.00045064,-0.00019094
vol_40h,1h,2025-11,-0.044856,-0.037716,-0.036773,5.427e-05,-0.00035748,-0.00018203
vol_40h,1h,2025-12,-0.0306,-0.035939,-0.035956,-0.00030047,-0.00031041,-0.00025765
vol_40h,1h,2026-01,-0.036576,-0.037344,-0.036129,6.218e-05,-6.134e-05,-0.00025599
vol_40h,1h,2026-02,-0.02486,-0.030679,-0.034197,2.792e-05,-7.012e-05,-0.0002138
vol_40h,1h,2026-03,-0.025553,-0.028996,-0.032467,-3.464e-05,1.849e-05,-0.00014596
vol_40h,1h,2026-04,-0.03136,-0.027258,-0.032301,-0.00046808,-0.00015827,-0.0001098
vol_40h,1h,2026-05,-0.034109,-0.030341,-0.03051,-0.00026619,-0.0002563,-0.00016321
vol_40h,1h,2026-06,-0.022815,-0.029428,-0.029212,-0.00044168,-0.00039198,-0.00018675
vol_40h,24h,2024-06,-0.148084,-0.148084,-0.148084,0.00606801,0.00606801,0.00606801
vol_40h,24h,2024-07,-0.099969,-0.124026,-0.124026,0.0014607,0.00376436,0.00376436
vol_40h,24h,2024-08,-0.124306,-0.12412,-0.12412,0.00516883,0.00423251,0.00423251
vol_40h,24h,2024-09,-0.036613,-0.086963,-0.102243,-0.00390275,0.00090893,0.0021987
vol_40h,24h,2024-10,-0.112971,-0.091297,-0.104389,0.00128824,0.00085144,0.00201661
vol_40h,24h,2024-11,-0.086263,-0.078616,-0.101368,-0.00090773,-0.00117408,0.00152922
vol_40h,24h,2024-12,-0.105695,-0.101643,-0.094303,0.00221341,0.00086464,0.00088678
vol_40h,24h,2025-01,-0.149801,-0.11392,-0.102608,0.01125313,0.00418627,0.00251885
vol_40h,24h,2025-02,-0.099587,-0.118361,-0.098488,-0.0009209,0.00418188,0.0015039
vol_40h,24h,2025-03,-0.115165,-0.121517,-0.11158,0.00525025,0.00519416,0.0030294
vol_40h,24h,2025-04,-0.044118,-0.08629,-0.100105,-0.00585227,-0.00050764,0.00183932
vol_40h,24h,2025-05,-0.091458,-0.08358,-0.100971,-0.0007658,-0.00045594,0.00186297
vol_40h,24h,2025-06,-0.074796,-0.070124,-0.095821,0.00267994,-0.00131271,0.00194072
vol_40h,24h,2025-07,-0.094353,-0.086869,-0.086579,-0.00156023,0.00011797,-0.00019483
vol_40h,24h,2025-08,-0.10755,-0.092233,-0.087907,-0.0053398,-0.0014067,-0.00093132
vol_40h,24h,2025-09,-0.078257,-0.093386,-0.081755,-0.01153491,-0.00614498,-0.00372885
vol_40h,24h,2025-10,-0.078544,-0.088117,-0.087493,-0.01544544,-0.01077338,-0.00532771
vol_40h,24h,2025-11,-0.122789,-0.093197,-0.092715,0.00034865,-0.00887723,-0.00514196
vol_40h,24h,2025-12,-0.051579,-0.084304,-0.088845,-0.00515502,-0.0067506,-0.00644779
vol_40h,24h,2026-01,-0.106679,-0.093683,-0.0909,-0.00027375,-0.00169337,-0.00623338
vol_40h,24h,2026-02,-0.072238,-0.076832,-0.085014,-0.00042734,-0.00195204,-0.00541464
vol_40h,24h,2026-03,-0.073895,-0.084271,-0.084288,-0.00206038,-0.00092049,-0.00383555
vol_40h,24h,2026-04,-0.068328,-0.071487,-0.082585,-0.013279,-0.00525557,-0.00347447
vol_40h,24h,2026-05,-0.075842,-0.072688,-0.07476,-0.00453316,-0.00662418,-0.00428811
vol_40h,24h,2026-06,-0.032914,-0.059028,-0.071649,-0.00740154,-0.00840457,-0.00466253
vol_40h,4h,2024-06,-0.07426,-0.07426,-0.07426,0.00093176,0.00093176,0.00093176
vol_40h,4h,2024-07,-0.063013,-0.068636,-0.068636,5.29e-06,0.00046853,0.00046853
vol_40h,4h,2024-08,-0.070169,-0.069147,-0.069147,0.00111398,0.00068368,0.00068368
vol_40h,4h,2024-09,-0.037311,-0.056831,-0.061188,-0.00071591,0.00013445,0.00033378
vol_40h,4h,2024-10,-0.060811,-0.056097,-0.061113,8.09e-05,0.00015966,0.0002832
vol_40h,4h,2024-11,-0.059455,-0.052525,-0.060836,-0.00012256,-0.00025252,0.00021558
vol_40h,4h,2024-12,-0.071038,-0.063768,-0.060299,0.00059795,0.00018543,0.00015994
vol_40h,4h,2025-01,-0.093186,-0.074559,-0.065328,0.00180147,0.00075895,0.0004593
vol_40h,4h,2025-02,-0.049667,-0.071297,-0.061911,0.00019785,0.00086576,0.00030662
vol_40h,4h,2025-03,-0.067953,-0.070269,-0.067018,0.00104515,0.00101482,0.00060013
vol_40h,4h,2025-04,-0.036448,-0.051356,-0.062958,-0.00111408,4.297e-05,0.00040096
vol_40h,4h,2025-05,-0.057441,-0.053947,-0.062622,8.783e-05,6.3e-06,0.00043603
vol_40h,4h,2025-06,-0.051076,-0.048322,-0.059295,0.00061367,-0.00013753,0.00043865
vol_40h,4h,2025-07,-0.058301,-0.055606,-0.053481,0.00027706,0.00032619,0.00018458
vol_40h,4h,2025-08,-0.059572,-0.056316,-0.055132,-0.00102222,-4.383e-05,-1.876e-05
vol_40h,4h,2025-09,-0.054367,-0.057413,-0.052867,-0.00179246,-0.00084587,-0.0004917
vol_40h,4h,2025-10,-0.04752,-0.05382,-0.054713,-0.00287881,-0.00189783,-0.00078582
vol_40h,4h,2025-11,-0.07438,-0.058755,-0.057536,6.612e-05,-0.00153505,-0.00078944
vol_40h,4h,2025-12,-0.044824,-0.055574,-0.056494,-0.00091888,-0.00124386,-0.00104486
vol_40h,4h,2026-01,-0.056591,-0.058598,-0.056209,0.00011677,-0.00024533,-0.00107158
vol_40h,4h,2026-02,-0.043642,-0.048352,-0.053554,-3.804e-05,-0.00028005,-0.00090755
vol_40h,4h,2026-03,-0.046655,-0.048963,-0.052268,-0.00018939,-3.689e-05,-0.00064037
vol_40h,4h,2026-04,-0.050906,-0.047068,-0.052833,-0.00190829,-0.00071191,-0.00047862
vol_40h,4h,2026-05,-0.054263,-0.050608,-0.04948,-0.00097558,-0.00102442,-0.00065224
vol_40h,4h,2026-06,-0.026018,-0.043729,-0.046346,-0.00140856,-0.00143081,-0.00073385
vol_40h,72h,2024-06,-0.192172,-0.192172,-0.192172,0.01742043,0.01742043,0.01742043
vol_40h,72h,2024-07,-0.125836,-0.159004,-0.159004,0.00117377,0.0092971,0.0092971
vol_40h,72h,2024-08,-0.146194,-0.154734,-0.154734,0.01471789,0.01110403,0.01110403
vol_40h,72h,2024-09,0.0145,-0.085843,-0.112426,-0.01286156,0.00101003,0.00511263
vol_40h,72h,2024-10,-0.130547,-0.087414,-0.11605,0.00379865,0.00188499,0.00484984
vol_40h,72h,2024-11,-0.062949,-0.059665,-0.1072,-0.00410197,-0.00438829,0.00335787
vol_40h,72h,2024-12,-0.111903,-0.101799,-0.093821,0.0014392,0.00037863,0.00069433
vol_40h,72h,2025-01,-0.225493,-0.133448,-0.110431,0.03892865,0.01208863,0.00698681
vol_40h,72h,2025-02,-0.08394,-0.140445,-0.100055,-0.00751133,0.01095217,0.00328194
vol_40h,72h,2025-03,-0.157759,-0.15573,-0.128765,0.01640084,0.01593939,0.00815901
vol_40h,72h,2025-04,-0.007709,-0.083136,-0.108292,-0.02020804,-0.00377284,0.00415789
vol_40h,72h,2025-05,-0.108301,-0.091256,-0.115851,-0.00458934,-0.00279885,0.00407666
vol_40h,72h,2025-06,-0.117277,-0.077762,-0.116746,0.00500084,-0.00659885,0.00467027
vol_40h,72h,2025-07,-0.110264,-0.111947,-0.097542,-0.00193013,-0.00050621,-0.00213953
vol_40h,72h,2025-08,-0.134856,-0.120799,-0.106028,-0.00635768,-0.00109566,-0.00194725
vol_40h,72h,2025-09,-0.052743,-0.099288,-0.088525,-0.04122518,-0.01650433,-0.01155159
vol_40h,72h,2025-10,-0.083189,-0.090262,-0.101105,-0.04937379,-0.03231888,-0.01641255
vol_40h,72h,2025-11,-0.13462,-0.090184,-0.105491,0.00205151,-0.02951582,-0.01530574
vol_40h,72h,2025-12,-0.063045,-0.093618,-0.096453,-0.00383221,-0.0170515,-0.01677791
vol_40h,72h,2026-01,-0.143219,-0.113628,-0.101945,0.00122068,-0.00018667,-0.01625278
vol_40h,72h,2026-02,-0.070379,-0.092215,-0.091199,-0.00890443,-0.00383865,-0.01667724
vol_40h,72h,2026-03,-0.0835,-0.099033,-0.096326,-0.00394758,-0.00387711,-0.0104643
