factor_id,horizon,month,long_short_return,cum_long_short_return,drawdown
q158_low_close_4h,72h,2025-07,-0.00362201,-0.00518063,-0.01392318
q158_low_close_4h,72h,2025-08,-0.02057392,-0.02564796,-0.03421065
q158_low_close_4h,72h,2025-09,-0.02363739,-0.0486791,-0.05703939
q158_low_close_4h,72h,2025-10,-0.01600652,-0.06390644,-0.0721329
q158_low_close_4h,72h,2025-11,0.00317129,-0.06093782,-0.06919037
q158_low_close_4h,72h,2025-12,0.00299618,-0.05812422,-0.06640149
q158_low_close_4h,72h,2026-01,-0.0052238,-0.06304439,-0.07127843
q158_low_close_4h,72h,2026-02,-0.00361339,-0.06642997,-0.07463426
q158_low_close_4h,72h,2026-03,0.00032089,-0.0661304,-0.07433732
q158_low_close_4h,72h,2026-04,-0.01532192,-0.08043908,-0.08852025
q158_low_close_4h,72h,2026-05,-0.00688473,-0.08677,-0.09479554
q158_low_close_4h,72h,2026-06,-0.00871625,-0.09472995,-0.10268553
q158_ma_10h,1h,2024-06,-0.00012041,-0.00012041,-0.00012041
q158_ma_10h,1h,2024-07,-7.885e-05,-0.00019925,-0.00019925
q158_ma_10h,1h,2024-08,0.00028384,8.453e-05,0.0
q158_ma_10h,1h,2024-09,9.715e-05,0.00018169,0.0
q158_ma_10h,1h,2024-10,0.00026063,0.00044237,0.0
q158_ma_10h,1h,2024-11,-4.463e-05,0.00039772,-4.463e-05
q158_ma_10h,1h,2024-12,0.00046322,0.00086112,0.0
q158_ma_10h,1h,2025-01,-0.00024916,0.00061175,-0.00024916
q158_ma_10h,1h,2025-02,-0.00037562,0.0002359,-0.00062469
q158_ma_10h,1h,2025-03,8.565e-05,0.00032157,-0.00053909
q158_ma_10h,1h,2025-04,0.00054624,0.00086798,0.0
q158_ma_10h,1h,2025-05,-0.00018061,0.00068722,-0.00018061
q158_ma_10h,1h,2025-06,0.00021244,0.0008998,0.0
q158_ma_10h,1h,2025-07,-0.00012162,0.00077807,-0.00012162
q158_ma_10h,1h,2025-08,2.243e-05,0.00080052,-9.919e-05
q158_ma_10h,1h,2025-09,-0.00024487,0.00055546,-0.00034404
q158_ma_10h,1h,2025-10,-0.00023707,0.00031825,-0.00058103
q158_ma_10h,1h,2025-11,-0.00018426,0.00013394,-0.00076518
q158_ma_10h,1h,2025-12,3.258e-05,0.00016652,-0.00073262
q158_ma_10h,1h,2026-01,0.00026142,0.00042798,-0.0004714
q158_ma_10h,1h,2026-02,-0.00040283,2.498e-05,-0.00087404
q158_ma_10h,1h,2026-03,-0.00019308,-0.0001681,-0.00106695
q158_ma_10h,1h,2026-04,-0.00015292,-0.000321,-0.0012197
q158_ma_10h,1h,2026-05,0.00023069,-9.038e-05,-0.0009893
q158_ma_10h,1h,2026-06,0.00021056,0.00012016,-0.00077894
q158_ma_10h,24h,2024-06,-0.00222225,-0.00222225,-0.00222225
q158_ma_10h,24h,2024-07,-0.00126477,-0.00348421,-0.00348421
q158_ma_10h,24h,2024-08,0.00052869,-0.00295736,-0.00295736
q158_ma_10h,24h,2024-09,-0.00075684,-0.00371196,-0.00371196
q158_ma_10h,24h,2024-10,0.00111647,-0.00259964,-0.00259964
q158_ma_10h,24h,2024-11,0.00014501,-0.002455,-0.002455
q158_ma_10h,24h,2024-12,0.00089237,-0.00156483,-0.00156483
q158_ma_10h,24h,2025-01,-0.00227148,-0.00383275,-0.00383275
q158_ma_10h,24h,2025-02,-0.0014918,-0.00531883,-0.00531883
q158_ma_10h,24h,2025-03,-0.00024205,-0.0055596,-0.0055596
q158_ma_10h,24h,2025-04,-0.00312602,-0.00866824,-0.00866824
q158_ma_10h,24h,2025-05,-0.00119839,-0.00985624,-0.00985624
q158_ma_10h,24h,2025-06,-1.886e-05,-0.00987491,-0.00987491
q158_ma_10h,24h,2025-07,-0.00211332,-0.01196736,-0.01196736
q158_ma_10h,24h,2025-08,-0.00640774,-0.01829842,-0.01829842
q158_ma_10h,24h,2025-09,-0.00308171,-0.02132374,-0.02132374
q158_ma_10h,24h,2025-10,0.00164218,-0.01971658,-0.01971658
q158_ma_10h,24h,2025-11,-0.00205333,-0.02172942,-0.02172942
q158_ma_10h,24h,2025-12,0.00244183,-0.01934065,-0.01934065
q158_ma_10h,24h,2026-01,-0.00373685,-0.02300523,-0.02300523
q158_ma_10h,24h,2026-02,0.00197441,-0.02107624,-0.02107624
q158_ma_10h,24h,2026-03,-0.00101671,-0.02207152,-0.02207152
q158_ma_10h,24h,2026-04,-0.00142545,-0.02346551,-0.02346551
q158_ma_10h,24h,2026-05,-0.00078673,-0.02423378,-0.02423378
q158_ma_10h,24h,2026-06,-0.01101516,-0.034982,-0.034982
q158_ma_10h,4h,2024-06,-0.00063595,-0.00063595,-0.00063595
q158_ma_10h,4h,2024-07,0.00035521,-0.00028097,-0.00028097
q158_ma_10h,4h,2024-08,0.00101853,0.00073728,0.0
q158_ma_10h,4h,2024-09,-0.00038772,0.00034927,-0.00038772
q158_ma_10h,4h,2024-10,0.00065411,0.00100361,0.0
q158_ma_10h,4h,2024-11,-4.01e-05,0.00096347,-4.01e-05
q158_ma_10h,4h,2024-12,0.00031263,0.0012764,0.0
q158_ma_10h,4h,2025-01,-0.00070725,0.00056825,-0.00070725
q158_ma_10h,4h,2025-02,-0.00149476,-0.00092736,-0.00220095
q158_ma_10h,4h,2025-03,0.00042778,-0.00049998,-0.00177411
q158_ma_10h,4h,2025-04,0.00083878,0.00033838,-0.00093682
q158_ma_10h,4h,2025-05,-0.00130955,-0.00097161,-0.00224515
q158_ma_10h,4h,2025-06,0.00105456,8.193e-05,-0.00119295
q158_ma_10h,4h,2025-07,-0.00075396,-0.0006721,-0.00194601
q158_ma_10h,4h,2025-08,-0.00033711,-0.00100898,-0.00228247
q158_ma_10h,4h,2025-09,-0.00071853,-0.00172678,-0.00299936
q158_ma_10h,4h,2025-10,-0.00113569,-0.00286051,-0.00413164
q158_ma_10h,4h,2025-11,-0.00053618,-0.00339516,-0.00466561
q158_ma_10h,4h,2025-12,0.00056065,-0.00283641,-0.00410757
q158_ma_10h,4h,2026-01,-0.00020894,-0.00304476,-0.00431565
q158_ma_10h,4h,2026-02,-0.00103616,-0.00407777,-0.00534734
q158_ma_10h,4h,2026-03,-8.039e-05,-0.00415783,-0.0054273
q158_ma_10h,4h,2026-04,-0.00050603,-0.00466175,-0.00593059
q158_ma_10h,4h,2026-05,0.00024767,-0.00441524,-0.00568438
q158_ma_10h,4h,2026-06,-0.0002106,-0.00462491,-0.00589379
q158_ma_10h,72h,2024-06,-0.00739373,-0.00739373,-0.00739373
q158_ma_10h,72h,2024-07,0.00381489,-0.00360705,-0.00360705
q158_ma_10h,72h,2024-08,-0.00104745,-0.00465072,-0.00465072
q158_ma_10h,72h,2024-09,0.00090685,-0.00374809,-0.00374809
q158_ma_10h,72h,2024-10,0.00447347,0.00070862,0.0
q158_ma_10h,72h,2024-11,-0.00816764,-0.00746481,-0.00816764
q158_ma_10h,72h,2024-12,0.00123786,-0.00623619,-0.00693989
q158_ma_10h,72h,2025-01,-0.0074567,-0.01364639,-0.01434484
q158_ma_10h,72h,2025-02,0.00325805,-0.0104328,-0.01113353
q158_ma_10h,72h,2025-03,0.00385167,-0.00662131,-0.00732474
q158_ma_10h,72h,2025-04,-0.005855,-0.01243755,-0.01313685
q158_ma_10h,72h,2025-05,-0.0054866,-0.01785591,-0.01855138
q158_ma_10h,72h,2025-06,0.00420687,-0.01372415,-0.01442255
q158_ma_10h,72h,2025-07,-0.00154216,-0.01524515,-0.01594247
q158_ma_10h,72h,2025-08,-0.0218202,-0.0367327,-0.0374148
q158_ma_10h,72h,2025-09,-0.01609103,-0.05223266,-0.05290379
q158_ma_10h,72h,2025-10,-0.00102189,-0.05320117,-0.05387162
q158_ma_10h,72h,2025-11,0.00233948,-0.05098616,-0.05165817
q158_ma_10h,72h,2025-12,0.00362604,-0.04754499,-0.04821944
q158_ma_10h,72h,2026-01,-0.00915897,-0.0562685,-0.05693677
q158_ma_10h,72h,2026-02,-0.0017955,-0.05796297,-0.05863004
q158_ma_10h,72h,2026-03,0.00070283,-0.05730088,-0.05796842
q158_ma_10h,72h,2026-04,-0.01019248,-0.06690932,-0.06757006
q158_ma_10h,72h,2026-05,-0.00718435,-0.07361297,-0.07426896
q158_ma_10h,72h,2026-06,-0.00847242,-0.08146171,-0.08211214
q158_ma_20h,1h,2024-06,-0.00019266,-0.00019266,-0.00019266
q158_ma_20h,1h,2024-07,1.56e-05,-0.00017706,-0.00017706
q158_ma_20h,1h,2024-08,0.00012312,-5.396e-05,-5.396e-05
q158_ma_20h,1h,2024-09,-0.00012504,-0.000179,-0.000179
q158_ma_20h,1h,2024-10,0.00018629,7.26e-06,0.0
q158_ma_20h,1h,2024-11,-4.55e-05,-3.824e-05,-4.55e-05
q158_ma_20h,1h,2024-12,0.00015505,0.0001168,0.0
q158_ma_20h,1h,2025-01,-0.00024586,-0.00012909,-0.00024586
q158_ma_20h,1h,2025-02,-0.00029416,-0.00042321,-0.00053995
q158_ma_20h,1h,2025-03,0.00026581,-0.00015751,-0.00027428
q158_ma_20h,1h,2025-04,0.00034184,0.00018428,0.0
q158_ma_20h,1h,2025-05,-0.00011155,7.27e-05,-0.00011155
q158_ma_20h,1h,2025-06,0.00018854,0.00026126,0.0
q158_ma_20h,1h,2025-07,-0.00028272,-2.154e-05,-0.00028272
q158_ma_20h,1h,2025-08,-0.00012272,-0.00014425,-0.00040541
q158_ma_20h,1h,2025-09,-0.00027947,-0.00042368,-0.00068476
q158_ma_20h,1h,2025-10,-0.00019707,-0.00062067,-0.0008817
q158_ma_20h,1h,2025-11,-0.00023312,-0.00085364,-0.00111461
q158_ma_20h,1h,2025-12,6.788e-05,-0.00078582,-0.00104681
q158_ma_20h,1h,2026-01,-3.81e-06,-0.00078963,-0.00105061
q158_ma_20h,1h,2026-02,-0.00021481,-0.00100427,-0.0012652
q158_ma_20h,1h,2026-03,-0.00023576,-0.00123979,-0.00150066
q158_ma_20h,1h,2026-04,-0.00017534,-0.00141492,-0.00167574
q158_ma_20h,1h,2026-05,0.00010827,-0.0013068,-0.00156765
q158_ma_20h,1h,2026-06,-0.00016555,-0.00147213,-0.00173294
q158_ma_20h,24h,2024-06,-0.00178136,-0.00178136,-0.00178136
q158_ma_20h,24h,2024-07,-0.0018569,-0.00363495,-0.00363495
q158_ma_20h,24h,2024-08,-0.00021926,-0.00385342,-0.00385342
q158_ma_20h,24h,2024-09,-0.00118994,-0.00503877,-0.00503877
q158_ma_20h,24h,2024-10,0.00304113,-0.00201296,-0.00201296
q158_ma_20h,24h,2024-11,-0.00079594,-0.0028073,-0.0028073
q158_ma_20h,24h,2024-12,0.00151867,-0.00129289,-0.00129289
q158_ma_20h,24h,2025-01,-0.00474073,-0.0060275,-0.0060275
q158_ma_20h,24h,2025-02,-0.00176321,-0.00778008,-0.00778008
q158_ma_20h,24h,2025-03,0.00079904,-0.00698725,-0.00698725
q158_ma_20h,24h,2025-04,-0.00300758,-0.00997382,-0.00997382
q158_ma_20h,24h,2025-05,0.00148065,-0.00850794,-0.00850794
q158_ma_20h,24h,2025-06,0.00097579,-0.00754045,-0.00754045
q158_ma_20h,24h,2025-07,-0.00292173,-0.01044015,-0.01044015
q158_ma_20h,24h,2025-08,-0.00600755,-0.01638498,-0.01638498
q158_ma_20h,24h,2025-09,-0.00417568,-0.02049224,-0.02049224
q158_ma_20h,24h,2025-10,0.00102131,-0.01949186,-0.01949186
q158_ma_20h,24h,2025-11,-0.00113162,-0.02060142,-0.02060142
q158_ma_20h,24h,2025-12,0.00385992,-0.01682102,-0.01682102
q158_ma_20h,24h,2026-01,-0.00344092,-0.02020406,-0.02020406
q158_ma_20h,24h,2026-02,0.00183814,-0.01840306,-0.01840306
q158_ma_20h,24h,2026-03,-0.00196706,-0.02033392,-0.02033392
q158_ma_20h,24h,2026-04,-0.00066936,-0.02098967,-0.02098967
q158_ma_20h,24h,2026-05,-0.00236749,-0.02330747,-0.02330747
q158_ma_20h,24h,2026-06,-0.01514619,-0.03810064,-0.03810064
q158_ma_20h,4h,2024-06,-0.00062896,-0.00062896,-0.00062896
q158_ma_20h,4h,2024-07,0.00029174,-0.0003374,-0.0003374
q158_ma_20h,4h,2024-08,0.0003712,3.367e-05,0.0
q158_ma_20h,4h,2024-09,-0.00079345,-0.00075981,-0.00079345
q158_ma_20h,4h,2024-10,0.00053585,-0.00022436,-0.00025803
q158_ma_20h,4h,2024-11,-0.00033384,-0.00055813,-0.00059178
q158_ma_20h,4h,2024-12,-0.0002983,-0.00085626,-0.0008899
q158_ma_20h,4h,2025-01,-0.00063647,-0.00149219,-0.00152581
q158_ma_20h,4h,2025-02,-0.00103602,-0.00252666,-0.00256025
q158_ma_20h,4h,2025-03,0.00084282,-0.00168597,-0.00171958
q158_ma_20h,4h,2025-04,-0.00022045,-0.00190605,-0.00193965
q158_ma_20h,4h,2025-05,-0.00072668,-0.00263134,-0.00266492
q158_ma_20h,4h,2025-06,0.00097322,-0.00166068,-0.0016943
q158_ma_20h,4h,2025-07,-0.0012663,-0.00292488,-0.00295845
q158_ma_20h,4h,2025-08,-0.00094501,-0.00386713,-0.00390067
q158_ma_20h,4h,2025-09,-0.0008734,-0.00473715,-0.00477066
q158_ma_20h,4h,2025-10,-0.0010802,-0.00581223,-0.00584571
q158_ma_20h,4h,2025-11,-0.00030618,-0.00611663,-0.0061501
q158_ma_20h,4h,2025-12,0.0007645,-0.00535681,-0.0053903
q158_ma_20h,4h,2026-01,-0.0010033,-0.00635473,-0.00638819
q158_ma_20h,4h,2026-02,-0.00046497,-0.00681675,-0.00685019
q158_ma_20h,4h,2026-03,-0.00055634,-0.0073693,-0.00740272
q158_ma_20h,4h,2026-04,-0.00132159,-0.00868115,-0.00871453
q158_ma_20h,4h,2026-05,0.0003289,-0.0083551,-0.00838849
q158_ma_20h,4h,2026-06,-0.00075857,-0.00910734,-0.0091407
q158_ma_20h,72h,2024-06,-0.00803717,-0.00803717,-0.00803717
q158_ma_20h,72h,2024-07,0.00496898,-0.00310813,-0.00310813
q158_ma_20h,72h,2024-08,-0.0025097,-0.00561003,-0.00561003
q158_ma_20h,72h,2024-09,0.00071943,-0.00489463,-0.00489463
q158_ma_20h,72h,2024-10,0.00788031,0.00294711,0.0
q158_ma_20h,72h,2024-11,-0.014071,-0.01116536,-0.014071
q158_ma_20h,72h,2024-12,0.00088837,-0.01028691,-0.01319513
q158_ma_20h,72h,2025-01,-0.00764523,-0.0178535,-0.02073948
q158_ma_20h,72h,2025-02,0.00555561,-0.01239707,-0.01529909
q158_ma_20h,72h,2025-03,0.00461747,-0.00783685,-0.01075226
q158_ma_20h,72h,2025-04,-0.01120661,-0.01895563,-0.02183838
q158_ma_20h,72h,2025-05,-0.00356402,-0.02245209,-0.02532457
q158_ma_20h,72h,2025-06,0.00721882,-0.01539535,-0.01828856
q158_ma_20h,72h,2025-07,-0.00492372,-0.02024327,-0.02312223
q158_ma_20h,72h,2025-08,-0.02436825,-0.04411822,-0.04692703
q158_ma_20h,72h,2025-09,-0.02283028,-0.06594127,-0.06868596
q158_ma_20h,72h,2025-10,-0.00614268,-0.0716789,-0.07440672
q158_ma_20h,72h,2025-11,0.00542644,-0.06664142,-0.06938404
q158_ma_20h,72h,2025-12,0.00621503,-0.06084057,-0.06360024
q158_ma_20h,72h,2026-01,-0.01152615,-0.07166546,-0.07439332
q158_ma_20h,72h,2026-02,-0.00205136,-0.07356981,-0.07629207
q158_ma_20h,72h,2026-03,-0.00233721,-0.07573507,-0.07845097
q158_ma_20h,72h,2026-04,-0.01247148,-0.08726202,-0.08994405
q158_ma_20h,72h,2026-05,-0.00846099,-0.09498469,-0.09764403
q158_ma_20h,72h,2026-06,-0.00897758,-0.10310954,-0.105745
q158_ma_30h,1h,2024-06,-4.61e-06,-4.61e-06,-4.61e-06
q158_ma_30h,1h,2024-07,-7.26e-06,-1.187e-05,-1.187e-05
q158_ma_30h,1h,2024-08,0.00016132,0.00014945,0.0
q158_ma_30h,1h,2024-09,-7.383e-05,7.561e-05,-7.383e-05
q158_ma_30h,1h,2024-10,9.553e-05,0.00017114,0.0
q158_ma_30h,1h,2024-11,-0.00012358,4.754e-05,-0.00012358
q158_ma_30h,1h,2024-12,0.00012823,0.00017578,0.0
q158_ma_30h,1h,2025-01,-0.00016445,1.13e-05,-0.00016445
q158_ma_30h,1h,2025-02,-6.674e-05,-5.544e-05,-0.00023118
q158_ma_30h,1h,2025-03,0.00013315,7.77e-05,-9.806e-05
q158_ma_30h,1h,2025-04,0.00020979,0.00028751,0.0
q158_ma_30h,1h,2025-05,-0.00015997,0.00012749,-0.00015997
q158_ma_30h,1h,2025-06,0.00012543,0.00025294,-3.456e-05
q158_ma_30h,1h,2025-07,-0.00034178,-8.893e-05,-0.00037633
q158_ma_30h,1h,2025-08,-0.00031697,-0.00040587,-0.00069318
q158_ma_30h,1h,2025-09,-0.00038726,-0.00079297,-0.00108017
q158_ma_30h,1h,2025-10,-0.00029473,-0.00108747,-0.00137458
q158_ma_30h,1h,2025-11,-0.00034887,-0.00143596,-0.00172297
q158_ma_30h,1h,2025-12,8.476e-05,-0.00135132,-0.00163836
q158_ma_30h,1h,2026-01,-0.00016339,-0.00151449,-0.00180148
q158_ma_30h,1h,2026-02,-5.142e-05,-0.00156583,-0.00185281
q158_ma_30h,1h,2026-03,-0.00015093,-0.00171653,-0.00200346
q158_ma_30h,1h,2026-04,-0.00024874,-0.00196484,-0.0022517
q158_ma_30h,1h,2026-05,5.89e-06,-0.00195896,-0.00224582
q158_ma_30h,1h,2026-06,-0.00055247,-0.00251035,-0.00279705
q158_ma_30h,24h,2024-06,-0.00288089,-0.00288089,-0.00288089
q158_ma_30h,24h,2024-07,-0.00139458,-0.00427145,-0.00427145
q158_ma_30h,24h,2024-08,-0.00018503,-0.00445569,-0.00445569
q158_ma_30h,24h,2024-09,0.00060449,-0.0038539,-0.0038539
q158_ma_30h,24h,2024-10,0.00392056,5.156e-05,0.0
q158_ma_30h,24h,2024-11,-0.00146229,-0.00141081,-0.00146229
q158_ma_30h,24h,2024-12,0.00087268,-0.00053936,-0.00059089
q158_ma_30h,24h,2025-01,-0.00740512,-0.00794049,-0.00799163
q158_ma_30h,24h,2025-02,-0.00354106,-0.01145343,-0.01150439
q158_ma_30h,24h,2025-03,0.00130186,-0.01016648,-0.01021751
q158_ma_30h,24h,2025-04,-0.00109413,-0.01124949,-0.01130046
q158_ma_30h,24h,2025-05,0.00244636,-0.00883065,-0.00888174
q158_ma_30h,24h,2025-06,0.00190818,-0.00693932,-0.00699051
q158_ma_30h,24h,2025-07,-0.00166324,-0.00859102,-0.00864213
q158_ma_30h,24h,2025-08,-0.00533271,-0.01387791,-0.01392875
q158_ma_30h,24h,2025-09,-0.00653297,-0.02032022,-0.02037072
q158_ma_30h,24h,2025-10,0.00187255,-0.01848572,-0.01853632
q158_ma_30h,24h,2025-11,0.00169565,-0.01682141,-0.0168721
q158_ma_30h,24h,2025-12,0.00419211,-0.01269982,-0.01275072
q158_ma_30h,24h,2026-01,-0.00394484,-0.01659456,-0.01664526
q158_ma_30h,24h,2026-02,0.00120482,-0.01540974,-0.01546049
q158_ma_30h,24h,2026-03,-0.00154323,-0.01692919,-0.01697987
q158_ma_30h,24h,2026-04,0.00057897,-0.01636002,-0.01641073
q158_ma_30h,24h,2026-05,-0.00379624,-0.02009415,-0.02014467
q158_ma_30h,24h,2026-06,-0.01596767,-0.03574096,-0.03579067
q158_ma_30h,4h,2024-06,-0.00017277,-0.00017277,-0.00017277
q158_ma_30h,4h,2024-07,6.502e-05,-0.00010776,-0.00010776
q158_ma_30h,4h,2024-08,0.00037325,0.00026545,0.0
q158_ma_30h,4h,2024-09,-0.00051923,-0.00025392,-0.00051923
q158_ma_30h,4h,2024-10,0.00018672,-6.725e-05,-0.00033261
q158_ma_30h,4h,2024-11,-0.00057236,-0.00063957,-0.00090478
q158_ma_30h,4h,2024-12,-9.913e-05,-0.00073863,-0.00100382
q158_ma_30h,4h,2025-01,-0.00060009,-0.00133828,-0.0016033
q158_ma_30h,4h,2025-02,-0.00074205,-0.00207934,-0.00234416
q158_ma_30h,4h,2025-03,0.00048039,-0.00159995,-0.0018649
q158_ma_30h,4h,2025-04,-0.00014845,-0.00174816,-0.00201307
q158_ma_30h,4h,2025-05,-0.00049659,-0.00224388,-0.00250866
q158_ma_30h,4h,2025-06,0.00064397,-0.00160136,-0.00186631
q158_ma_30h,4h,2025-07,-0.00144633,-0.00304537,-0.00330994
q158_ma_30h,4h,2025-08,-0.00136646,-0.00440767,-0.00467188
q158_ma_30h,4h,2025-09,-0.00126394,-0.00566604,-0.00592991
q158_ma_30h,4h,2025-10,-0.00092302,-0.00658383,-0.00684746
q158_ma_30h,4h,2025-11,-0.00045501,-0.00703584,-0.00729935
q158_ma_30h,4h,2025-12,0.00087128,-0.00617069,-0.00643443
q158_ma_30h,4h,2026-01,-0.00098857,-0.00715316,-0.00741664
q158_ma_30h,4h,2026-02,4.54e-05,-0.00710809,-0.00737158
q158_ma_30h,4h,2026-03,-0.00022891,-0.00733537,-0.0075988
q158_ma_30h,4h,2026-04,-0.00092993,-0.00825848,-0.00852167
q158_ma_30h,4h,2026-05,9.251e-05,-0.00816673,-0.00842994
q158_ma_30h,4h,2026-06,-0.00191798,-0.01006905,-0.01033176
q158_ma_30h,72h,2024-06,-0.01062934,-0.01062934,-0.01062934
q158_ma_30h,72h,2024-07,0.00647763,-0.00422056,-0.00422056
q158_ma_30h,72h,2024-08,-0.00264144,-0.00685085,-0.00685085
q158_ma_30h,72h,2024-09,0.00316966,-0.00370291,-0.00370291
q158_ma_30h,72h,2024-10,0.00896034,0.00522425,0.0
q158_ma_30h,72h,2024-11,-0.01690672,-0.01177079,-0.01690672
q158_ma_30h,72h,2024-12,0.00049777,-0.01127888,-0.01641737
q158_ma_30h,72h,2025-01,-0.00795238,-0.01914157,-0.02423919
q158_ma_30h,72h,2025-02,0.00742768,-0.01185607,-0.01699155
q158_ma_30h,72h,2025-03,0.00382275,-0.00807864,-0.01323375
q158_ma_30h,72h,2025-04,-0.01260464,-0.02058145,-0.02567159
q158_ma_30h,72h,2025-05,-0.00227396,-0.02280861,-0.02788717
q158_ma_30h,72h,2025-06,0.00852324,-0.01447977,-0.01960162
q158_ma_30h,72h,2025-07,-0.00432544,-0.01874258,-0.02384227
q158_ma_30h,72h,2025-08,-0.02618338,-0.04443522,-0.04940138
q158_ma_30h,72h,2025-09,-0.02661738,-0.06986985,-0.07470383
q158_ma_30h,72h,2025-10,-0.01285341,-0.08182519,-0.08659704
q158_ma_30h,72h,2025-11,0.00834649,-0.07416166,-0.07897333
q158_ma_30h,72h,2025-12,0.00467311,-0.06983511,-0.07466927
q158_ma_30h,72h,2026-01,-0.01381686,-0.08268707,-0.08745444
q158_ma_30h,72h,2026-02,-0.0030741,-0.08550698,-0.09025969
q158_ma_30h,72h,2026-03,-0.00371302,-0.08890251,-0.09363758
q158_ma_30h,72h,2026-04,-0.01328165,-0.10100339,-0.10567557
q158_ma_30h,72h,2026-05,-0.00949658,-0.10954078,-0.11416859
q158_ma_30h,72h,2026-06,-0.00600161,-0.11488497,-0.119485
q158_ma_5h,1h,2024-06,-4.517e-05,-4.517e-05,-4.517e-05
q158_ma_5h,1h,2024-07,-0.00040352,-0.00044867,-0.00044867
q158_ma_5h,1h,2024-08,0.000182,-0.00026675,-0.00026675
q158_ma_5h,1h,2024-09,0.0002794,1.257e-05,0.0
q158_ma_5h,1h,2024-10,0.00024512,0.0002577,0.0
q158_ma_5h,1h,2024-11,-6.083e-05,0.00019685,-6.083e-05
q158_ma_5h,1h,2024-12,0.0007865,0.0009835,0.0
q158_ma_5h,1h,2025-01,-0.00030814,0.00067506,-0.00030814
q158_ma_5h,1h,2025-02,-0.00036086,0.00031396,-0.00066889
q158_ma_5h,1h,2025-03,0.00011039,0.00042438,-0.00055857
q158_ma_5h,1h,2025-04,0.00069744,0.00112212,0.0
q158_ma_5h,1h,2025-05,-0.00013404,0.00098793,-0.00013404
q158_ma_5h,1h,2025-06,0.00010992,0.00109796,-2.413e-05
q158_ma_5h,1h,2025-07,3.078e-05,0.00112877,0.0
q158_ma_5h,1h,2025-08,0.0001807,0.00130967,0.0
q158_ma_5h,1h,2025-09,-0.00014628,0.0011632,-0.00014628
q158_ma_5h,1h,2025-10,-0.00011209,0.00105098,-0.00025835
q158_ma_5h,1h,2025-11,-0.00019583,0.00085495,-0.00045413
q158_ma_5h,1h,2025-12,-3.838e-05,0.00081653,-0.0004925
q158_ma_5h,1h,2026-01,0.00034027,0.00115708,-0.00015239
q158_ma_5h,1h,2026-02,-0.00045716,0.00069939,-0.00060948
q158_ma_5h,1h,2026-03,-0.00021003,0.00048922,-0.00081939
q158_ma_5h,1h,2026-04,-0.00027084,0.00021824,-0.00109
q158_ma_5h,1h,2026-05,0.00021063,0.00042892,-0.0008796
q158_ma_5h,1h,2026-06,0.00038645,0.00081553,-0.00049349
q158_ma_5h,24h,2024-06,-0.00179783,-0.00179783,-0.00179783
q158_ma_5h,24h,2024-07,-0.0014905,-0.00328565,-0.00328565
q158_ma_5h,24h,2024-08,0.00084756,-0.00244088,-0.00244088
q158_ma_5h,24h,2024-09,0.00044985,-0.00199212,-0.00199212
q158_ma_5h,24h,2024-10,0.00109732,-0.00089699,-0.00089699
q158_ma_5h,24h,2024-11,-0.00084608,-0.00174231,-0.00174231
q158_ma_5h,24h,2024-12,0.00244838,0.0007018,0.0
q158_ma_5h,24h,2025-01,-0.00172808,-0.00102749,-0.00172808
q158_ma_5h,24h,2025-02,-0.00152611,-0.00255203,-0.00325155
q158_ma_5h,24h,2025-03,-0.00014187,-0.00269354,-0.00339296
q158_ma_5h,24h,2025-04,-0.0022651,-0.00495254,-0.00565038
q158_ma_5h,24h,2025-05,-0.00218767,-0.00712937,-0.00782568
q158_ma_5h,24h,2025-06,-0.00034292,-0.00746985,-0.00816592
q158_ma_5h,24h,2025-07,-0.00178742,-0.00924392,-0.00993875
q158_ma_5h,24h,2025-08,-0.00555016,-0.01474277,-0.01543374
q158_ma_5h,24h,2025-09,-0.00191073,-0.01662533,-0.01731498
q158_ma_5h,24h,2025-10,-5.112e-05,-0.0166756,-0.01736522
q158_ma_5h,24h,2025-11,-0.0014684,-0.01811952,-0.01880812
q158_ma_5h,24h,2025-12,0.00161211,-0.01653662,-0.01722633
q158_ma_5h,24h,2026-01,-0.00222472,-0.01872455,-0.01941273
q158_ma_5h,24h,2026-02,0.00050247,-0.01823149,-0.01892001
q158_ma_5h,24h,2026-03,-0.00029342,-0.01851956,-0.01920788
q158_ma_5h,24h,2026-04,-0.00038456,-0.01889699,-0.01958505
q158_ma_5h,24h,2026-05,0.00028088,-0.01862142,-0.01930967
q158_ma_5h,24h,2026-06,-0.00765719,-0.02613602,-0.02681901
q158_ma_5h,4h,2024-06,-5.609e-05,-5.609e-05,-5.609e-05
q158_ma_5h,4h,2024-07,-0.00021262,-0.0002687,-0.0002687
q158_ma_5h,4h,2024-08,0.00089502,0.00062608,0.0
q158_ma_5h,4h,2024-09,0.00041544,0.00104178,0.0
q158_ma_5h,4h,2024-10,0.00080536,0.00184798,0.0
q158_ma_5h,4h,2024-11,-0.00062286,0.00122397,-0.00062286
q158_ma_5h,4h,2024-12,0.00148319,0.00270897,0.0
q158_ma_5h,4h,2025-01,-0.00168538,0.00101903,-0.00168538
q158_ma_5h,4h,2025-02,-0.00172308,-0.00070581,-0.00340556
q158_ma_5h,4h,2025-03,0.00043213,-0.00027398,-0.0029749
q158_ma_5h,4h,2025-04,0.00124351,0.00096919,-0.00173509
q158_ma_5h,4h,2025-05,-0.00127555,-0.0003076,-0.00300842
