factor_name,category,expected_direction,horizon,bucket,bucket_label,mean_forward_return,median_forward_return,n_obs,n_periods,status,top_bucket_mean_return,bottom_bucket_mean_return,long_short_spread_mean,long_short_spread_median,long_short_spread_t_stat,long_short_win_rate,top_bucket_top1pct_abs_share,bottom_bucket_top1pct_abs_share,bucket_tail_diagnosis,after_funding_top_bucket_mean_return,after_funding_bottom_bucket_mean_return,after_funding_long_short_spread_mean,after_funding_long_short_spread_median,after_funding_long_short_spread_t_stat,after_funding_long_short_win_rate,after_funding_coverage_rate,after_funding_bucket_tail_diagnosis,funding_adjusted_edge_flip,long_short_spread_std,long_short_spread_annualized_return,long_short_spread_annualized_vol,long_short_spread_max_drawdown,long_short_spread_positive_period_rate,n_monthly_periods,annualization_method
trend_efficiency_24h,trend_quality,positive,1h,LONG_SHORT,Long-Short,1.646e-05,,,17783,COMPUTED,1.726e-05,8e-07,1.646e-05,-1.34e-06,0.5136,0.4999,0.068188,0.067437,MIXED_OR_WEAK,3.716e-05,4.17e-06,3.299e-05,1.508e-05,1.0289,0.5025,1.0,DIRECTIONALLY_CLEAN_THIN_EDGE,False,0.00023566,0.18979487,0.00081633,-0.00078903,0.56,25,per_bar_mean_x_bars_per_year
trend_efficiency_24h,trend_quality,positive,4h,LONG_SHORT,Long-Short,0.00019188,,,17780,COMPUTED,8.31e-05,-0.00010878,0.00019188,0.00011217,3.0151,0.5059,0.064688,0.065804,DIRECTIONALLY_CLEAN_THIN_EDGE,0.00016123,-9.394e-05,0.00025516,0.00018469,4.0053,0.51,1.0,DIRECTIONALLY_CLEAN_THIN_EDGE,False,0.00082515,0.46561746,0.0028584,-0.00248366,0.6,25,per_bar_mean_x_bars_per_year
trend_efficiency_24h,trend_quality,positive,24h,LONG_SHORT,Long-Short,0.00105367,,,17760,COMPUTED,0.00049745,-0.00055622,0.00105367,0.00054289,6.5118,0.5132,0.054885,0.054153,DIRECTIONALLY_CLEAN_THIN_EDGE,0.00089718,-0.00044961,0.00134678,0.00085216,8.2945,0.5196,1.0,DIRECTIONALLY_CLEAN_THIN_EDGE,False,0.00315011,0.39096418,0.01091232,-0.00759913,0.68,25,per_bar_mean_x_bars_per_year
trend_efficiency_24h,trend_quality,positive,72h,LONG_SHORT,Long-Short,0.00237514,,,17712,COMPUTED,0.00122414,-0.00115101,0.00237514,0.00106324,7.5599,0.5156,0.049826,0.049742,DIRECTIONALLY_CLEAN_THIN_EDGE,0.00217622,-0.00077952,0.00295575,0.00153044,9.3194,0.5232,1.0,DIRECTIONALLY_CLEAN_THIN_EDGE,False,0.00645307,0.30387972,0.02235408,-0.01323763,0.6,25,per_bar_mean_x_bars_per_year
price_pos_120h,price_position,conditional,1h,LONG_SHORT,Long-Short,8.113e-05,,,17688,DIRECTION_UNKNOWN,4.729e-05,-3.384e-05,8.113e-05,3.112e-05,2.2897,0.5034,0.064885,0.071302,DIRECTIONALLY_CLEAN_THIN_EDGE,6.534e-05,-2.777e-05,9.31e-05,3.943e-05,2.6269,0.5049,1.0,DIRECTIONALLY_CLEAN_THIN_EDGE,False,0.00020025,0.71943531,0.00069367,-0.00049822,0.64,25,per_bar_mean_x_bars_per_year
price_pos_120h,price_position,conditional,4h,LONG_SHORT,Long-Short,0.00034516,,,17685,DIRECTION_UNKNOWN,0.00015707,-0.0001881,0.00034516,0.00018205,4.7353,0.509,0.061184,0.068744,DIRECTIONALLY_CLEAN_THIN_EDGE,0.00022666,-0.00016309,0.00038976,0.00023181,5.3425,0.5112,1.0,DIRECTIONALLY_CLEAN_THIN_EDGE,False,0.00079001,0.78020775,0.00273667,-0.00177349,0.64,25,per_bar_mean_x_bars_per_year
price_pos_120h,price_position,conditional,24h,LONG_SHORT,Long-Short,0.00182339,,,17665,DIRECTION_UNKNOWN,0.00102654,-0.00079685,0.00182339,0.00151897,9.5791,0.5312,0.052686,0.055455,DIRECTIONALLY_CLEAN_THIN_EDGE,0.0013951,-0.00064857,0.00204367,0.00168374,10.701,0.5351,1.0,DIRECTIONALLY_CLEAN_THIN_EDGE,False,0.00431641,0.68784435,0.01495249,-0.01080843,0.68,25,per_bar_mean_x_bars_per_year
price_pos_120h,price_position,conditional,72h,LONG_SHORT,Long-Short,0.00558505,,,17617,DIRECTION_UNKNOWN,0.00386664,-0.00171841,0.00558505,0.00378621,16.0742,0.5453,0.052127,0.04845,DIRECTIONALLY_CLEAN_THIN_EDGE,0.0047824,-0.00120683,0.00598923,0.00413423,17.0748,0.5473,1.0,DIRECTIONALLY_CLEAN_THIN_EDGE,False,0.01297738,0.61194112,0.04495497,-0.02346665,0.64,25,per_bar_mean_x_bars_per_year
rev_2h,reversal,positive,1h,LONG_SHORT,Long-Short,7.136e-05,,,17805,COMPUTED,7.77e-05,6.34e-06,7.136e-05,0.00021177,1.7316,0.5198,0.069817,0.065741,DIRECTIONALLY_CLEAN_THIN_EDGE,8.852e-05,2.581e-05,6.27e-05,0.00019523,1.5201,0.5184,1.0,DIRECTIONALLY_CLEAN_THIN_EDGE,False,0.00030969,0.68859641,0.00107281,-0.00058708,0.56,25,per_bar_mean_x_bars_per_year
rev_2h,reversal,positive,4h,LONG_SHORT,Long-Short,-2.247e-05,,,17802,COMPUTED,9.704e-05,0.0001195,-2.247e-05,0.00011791,-0.2804,0.5063,0.067094,0.063281,MEAN_SPREAD_OUTLIER_DOMINATED,0.00014535,0.00019104,-4.569e-05,0.00011311,-0.5696,0.5057,1.0,MEAN_SPREAD_OUTLIER_DOMINATED,False,0.00082728,-0.0416735,0.00286578,-0.00383638,0.56,25,per_bar_mean_x_bars_per_year
rev_2h,reversal,positive,24h,LONG_SHORT,Long-Short,-0.00063924,,,17782,COMPUTED,0.00025861,0.00089785,-0.00063924,-0.00036447,-3.3063,0.4927,0.052951,0.054315,ROBUST_SPREAD_NEGATIVE,0.00055055,0.00124501,-0.00069446,-0.00045741,-3.5779,0.4918,1.0,ROBUST_SPREAD_NEGATIVE,False,0.00176303,-0.28220059,0.00610732,-0.0203969,0.32,25,per_bar_mean_x_bars_per_year
rev_2h,reversal,positive,72h,LONG_SHORT,Long-Short,-0.00199394,,,17734,COMPUTED,0.00065421,0.00264816,-0.00199394,-0.00103476,-5.5245,0.4875,0.04869,0.052382,ROBUST_SPREAD_NEGATIVE,0.00140737,0.00351791,-0.00211054,-0.00110248,-5.8027,0.4871,1.0,ROBUST_SPREAD_NEGATIVE,False,0.00433464,-0.25466351,0.01501563,-0.04932364,0.44,25,per_bar_mean_x_bars_per_year
mom_vol_adjusted_20h,momentum,positive,1h,LONG_SHORT,Long-Short,9.532e-05,,,17787,COMPUTED,6.406e-05,-3.127e-05,9.532e-05,3.523e-05,2.6597,0.5041,0.065657,0.070115,DIRECTIONALLY_CLEAN_THIN_EDGE,8.306e-05,-2.276e-05,0.00010582,4.835e-05,2.9509,0.5053,1.0,DIRECTIONALLY_CLEAN_THIN_EDGE,False,0.00024159,0.97049561,0.00083689,-0.00036255,0.76,25,per_bar_mean_x_bars_per_year
mom_vol_adjusted_20h,momentum,positive,4h,LONG_SHORT,Long-Short,0.00042088,,,17784,COMPUTED,0.00022709,-0.00019379,0.00042088,0.00026348,5.7864,0.5131,0.063067,0.06657,DIRECTIONALLY_CLEAN_THIN_EDGE,0.00030162,-0.00015865,0.00046027,0.00029976,6.322,0.5154,1.0,DIRECTIONALLY_CLEAN_THIN_EDGE,False,0.00091174,1.05329644,0.00315838,-0.00112745,0.68,25,per_bar_mean_x_bars_per_year
mom_vol_adjusted_20h,momentum,positive,24h,LONG_SHORT,Long-Short,0.00179783,,,17764,COMPUTED,0.00110458,-0.00069325,0.00179783,0.00079905,9.5009,0.5185,0.055287,0.053274,DIRECTIONALLY_CLEAN_THIN_EDGE,0.00150559,-0.00049349,0.00199908,0.00096053,10.5248,0.522,1.0,DIRECTIONALLY_CLEAN_THIN_EDGE,False,0.0049222,0.81232558,0.01705102,-0.00796477,0.68,25,per_bar_mean_x_bars_per_year
mom_vol_adjusted_20h,momentum,positive,72h,LONG_SHORT,Long-Short,0.00527704,,,17716,COMPUTED,0.00315172,-0.00212532,0.00527704,0.00239636,15.2588,0.5321,0.052365,0.046364,DIRECTIONALLY_CLEAN_THIN_EDGE,0.00413028,-0.00157029,0.00570057,0.00275524,16.3333,0.5367,1.0,DIRECTIONALLY_CLEAN_THIN_EDGE,False,0.00992862,0.68206469,0.03439374,-0.01733992,0.68,25,per_bar_mean_x_bars_per_year
vol_adj_mom_40h,momentum,positive,1h,LONG_SHORT,Long-Short,7.914e-05,,,17767,COMPUTED,4.241e-05,-3.673e-05,7.914e-05,4.304e-05,2.1898,0.5046,0.064652,0.071108,DIRECTIONALLY_CLEAN_THIN_EDGE,6.517e-05,-3.022e-05,9.539e-05,5.795e-05,2.6382,0.5067,1.0,DIRECTIONALLY_CLEAN_THIN_EDGE,False,0.00027598,0.8250935,0.00095601,-0.00070257,0.6,25,per_bar_mean_x_bars_per_year
vol_adj_mom_40h,momentum,positive,4h,LONG_SHORT,Long-Short,0.00032715,,,17764,COMPUTED,0.00019957,-0.00012758,0.00032715,0.00023653,4.4479,0.5121,0.063202,0.067313,DIRECTIONALLY_CLEAN_THIN_EDGE,0.00028763,-0.00010075,0.00038838,0.00030357,5.2772,0.515,1.0,DIRECTIONALLY_CLEAN_THIN_EDGE,False,0.00113642,0.8745327,0.00393669,-0.00241084,0.64,25,per_bar_mean_x_bars_per_year
vol_adj_mom_40h,momentum,positive,24h,LONG_SHORT,Long-Short,0.00195968,,,17744,COMPUTED,0.00132898,-0.0006307,0.00195968,0.00082455,10.5162,0.5155,0.053968,0.053981,DIRECTIONALLY_CLEAN_THIN_EDGE,0.00178949,-0.00047322,0.00226271,0.00108877,12.1026,0.5205,1.0,DIRECTIONALLY_CLEAN_THIN_EDGE,False,0.00516476,0.82788919,0.01789126,-0.01283852,0.64,25,per_bar_mean_x_bars_per_year
vol_adj_mom_40h,momentum,positive,72h,LONG_SHORT,Long-Short,0.0061058,,,17696,COMPUTED,0.00384773,-0.00225806,0.0061058,0.00329681,17.7314,0.5403,0.051946,0.045885,DIRECTIONALLY_CLEAN_THIN_EDGE,0.00495522,-0.00176735,0.00672257,0.00388146,19.3423,0.5465,1.0,DIRECTIONALLY_CLEAN_THIN_EDGE,False,0.0119626,0.73431959,0.04143964,-0.02672584,0.6,25,per_bar_mean_x_bars_per_year
range_compression_breakout_48h,breakout,positive,1h,LONG_SHORT,Long-Short,-6.126e-05,,,17760,COMPUTED,-2.075e-05,4.051e-05,-6.126e-05,-1.758e-05,-1.3615,0.4987,0.074502,0.066133,ROBUST_SPREAD_NEGATIVE,-2.341e-05,7.485e-05,-9.826e-05,-5.878e-05,-2.1823,0.4956,1.0,ROBUST_SPREAD_NEGATIVE,False,0.00025344,-0.60413754,0.00087795,-0.00304116,0.52,25,per_bar_mean_x_bars_per_year
range_compression_breakout_48h,breakout,positive,4h,LONG_SHORT,Long-Short,-0.00028847,,,17757,COMPUTED,-8.408e-05,0.00020438,-0.00028847,9.459e-05,-3.1837,0.5039,0.072697,0.062278,MEAN_SPREAD_OUTLIER_DOMINATED,-9.396e-05,0.00033726,-0.00043122,-3.708e-05,-4.756,0.498,1.0,ROBUST_SPREAD_NEGATIVE,False,0.00100214,-0.69330015,0.0034715,-0.01282281,0.44,25,per_bar_mean_x_bars_per_year
range_compression_breakout_48h,breakout,positive,24h,LONG_SHORT,Long-Short,-0.00199627,,,17737,COMPUTED,-0.0004898,0.00150647,-0.00199627,0.00028724,-8.5756,0.5052,0.060362,0.049456,MEAN_SPREAD_OUTLIER_DOMINATED,-0.00052039,0.00219547,-0.00271586,-0.00042119,-11.6348,0.4929,1.0,ROBUST_SPREAD_NEGATIVE,False,0.00616745,-0.79850143,0.02136469,-0.07841427,0.4,25,per_bar_mean_x_bars_per_year
range_compression_breakout_48h,breakout,positive,72h,LONG_SHORT,Long-Short,-0.00567551,,,17689,COMPUTED,-0.00142436,0.00425114,-0.00567551,0.00112457,-12.8646,0.5107,0.048702,0.048002,MEAN_SPREAD_OUTLIER_DOMINATED,-0.00139618,0.0058751,-0.00727128,-0.00034867,-16.3528,0.4962,1.0,ROBUST_SPREAD_NEGATIVE,False,0.01879066,-0.79827461,0.06509274,-0.20553942,0.32,25,per_bar_mean_x_bars_per_year
range_breakout_vol_confirm_20h,breakout,positive,1h,LONG_SHORT,Long-Short,0.0001216,,,13702,COMPUTED,0.00018221,7.616e-05,0.0001216,-0.00036622,0.5417,0.4827,0.115053,0.130276,MIXED_OR_WEAK,0.00023464,0.00010987,0.00015741,-0.00035406,0.6999,0.4831,1.0,MIXED_OR_WEAK,False,0.00082722,1.0803645,0.00286558,-0.00333126,0.48,25,per_bar_mean_x_bars_per_year
range_breakout_vol_confirm_20h,breakout,positive,4h,LONG_SHORT,Long-Short,0.00022074,,,13699,COMPUTED,0.00027354,-2.394e-05,0.00022074,-0.0006199,0.525,0.4843,0.11258,0.120209,MIXED_OR_WEAK,0.00046846,0.00010482,0.00035626,-0.00054525,0.8449,0.4862,1.0,MIXED_OR_WEAK,False,0.00256424,0.70215674,0.00888278,-0.01173355,0.56,25,per_bar_mean_x_bars_per_year
range_breakout_vol_confirm_20h,breakout,positive,24h,LONG_SHORT,Long-Short,-0.00095733,,,13679,COMPUTED,0.0012007,0.00283921,-0.00095733,-0.00250627,-0.9961,0.4679,0.104687,0.135172,TAIL_CONCENTRATED_NEGATIVE_MEAN,0.00202948,0.00348092,-0.00044433,-0.00230562,-0.46,0.4704,1.0,TAIL_CONCENTRATED_NEGATIVE_MEAN,False,0.00574052,-0.32176931,0.01988574,-0.04587591,0.44,25,per_bar_mean_x_bars_per_year
range_breakout_vol_confirm_20h,breakout,positive,72h,LONG_SHORT,Long-Short,0.00068065,,,13631,COMPUTED,0.00686464,0.00591713,0.00068065,-0.00453841,0.3353,0.4658,0.125873,0.130874,MIXED_OR_WEAK,0.00867115,0.00749069,0.00156213,-0.0041874,0.7651,0.4705,1.0,MIXED_OR_WEAK,False,0.01169019,0.03643964,0.04049602,-0.05987241,0.52,25,per_bar_mean_x_bars_per_year
volume_pressure_20h,volume_price,positive,1h,LONG_SHORT,Long-Short,7.201e-05,,,17787,COMPUTED,3.733e-05,-3.468e-05,7.201e-05,3.37e-05,2.0893,0.5041,0.065642,0.069351,DIRECTIONALLY_CLEAN_THIN_EDGE,5.498e-05,-2.589e-05,8.087e-05,4.276e-05,2.345,0.5048,1.0,DIRECTIONALLY_CLEAN_THIN_EDGE,False,0.00018196,0.67062188,0.00063032,-0.00048271,0.6,25,per_bar_mean_x_bars_per_year
volume_pressure_20h,volume_price,positive,4h,LONG_SHORT,Long-Short,0.0003035,,,17784,COMPUTED,0.00015627,-0.00014723,0.0003035,8.101e-05,4.3645,0.5051,0.062695,0.066955,DIRECTIONALLY_CLEAN_THIN_EDGE,0.0002239,-0.00011218,0.00033608,0.00010713,4.8296,0.5057,1.0,DIRECTIONALLY_CLEAN_THIN_EDGE,False,0.00064949,0.68741831,0.00224991,-0.00190427,0.72,25,per_bar_mean_x_bars_per_year
volume_pressure_20h,volume_price,positive,24h,LONG_SHORT,Long-Short,0.00081772,,,17764,COMPUTED,0.00041136,-0.00040636,0.00081772,0.00031391,4.6347,0.5068,0.053276,0.054102,DIRECTIONALLY_CLEAN_THIN_EDGE,0.00076557,-0.00021522,0.00098079,0.00042002,5.5378,0.5097,1.0,DIRECTIONALLY_CLEAN_THIN_EDGE,False,0.00297917,0.34523615,0.01032014,-0.00659036,0.64,25,per_bar_mean_x_bars_per_year
volume_pressure_20h,volume_price,positive,72h,LONG_SHORT,Long-Short,0.00357792,,,17716,COMPUTED,0.00167108,-0.00190684,0.00357792,0.00086551,10.5088,0.5104,0.05155,0.04841,DIRECTIONALLY_CLEAN_THIN_EDGE,0.0025303,-0.00141458,0.00394488,0.00113707,11.4875,0.5145,1.0,DIRECTIONALLY_CLEAN_THIN_EDGE,False,0.00826037,0.40895268,0.02861475,-0.01120952,0.6,25,per_bar_mean_x_bars_per_year
volume_pressure_asymmetry_40h,volume_price,positive,1h,LONG_SHORT,Long-Short,4.8e-05,,,17768,COMPUTED,2.327e-05,-2.472e-05,4.8e-05,3.295e-05,1.5208,0.5041,0.066406,0.070895,DIRECTIONALLY_CLEAN_THIN_EDGE,4.154e-05,-1.904e-05,6.058e-05,3.917e-05,1.9185,0.5052,1.0,DIRECTIONALLY_CLEAN_THIN_EDGE,False,0.00023091,0.53537588,0.0007999,-0.00081989,0.52,25,per_bar_mean_x_bars_per_year
volume_pressure_asymmetry_40h,volume_price,positive,4h,LONG_SHORT,Long-Short,0.00023146,,,17765,COMPUTED,0.00011707,-0.00011439,0.00023146,9.638e-05,3.6555,0.5065,0.064323,0.067069,DIRECTIONALLY_CLEAN_THIN_EDGE,0.00018691,-9.051e-05,0.00027742,0.00013409,4.3771,0.5083,1.0,DIRECTIONALLY_CLEAN_THIN_EDGE,False,0.00089113,0.61097431,0.00308697,-0.00287857,0.6,25,per_bar_mean_x_bars_per_year
volume_pressure_asymmetry_40h,volume_price,positive,24h,LONG_SHORT,Long-Short,0.00141582,,,17745,COMPUTED,0.00070895,-0.00070688,0.00141582,0.00058267,8.7257,0.5126,0.054334,0.05471,DIRECTIONALLY_CLEAN_THIN_EDGE,0.00107495,-0.00056121,0.00163616,0.00076923,10.0371,0.5156,1.0,DIRECTIONALLY_CLEAN_THIN_EDGE,False,0.00406807,0.55463666,0.01409221,-0.01365517,0.64,25,per_bar_mean_x_bars_per_year
volume_pressure_asymmetry_40h,volume_price,positive,72h,LONG_SHORT,Long-Short,0.00464093,,,17697,COMPUTED,0.00276023,-0.0018807,0.00464093,0.00201467,15.1375,0.5291,0.050732,0.046894,DIRECTIONALLY_CLEAN_THIN_EDGE,0.00370777,-0.00145796,0.00516573,0.00239562,16.655,0.5342,1.0,DIRECTIONALLY_CLEAN_THIN_EDGE,False,0.00943391,0.52373982,0.03268002,-0.02361901,0.64,25,per_bar_mean_x_bars_per_year
amihud_change_20h,liquidity,negative,1h,LONG_SHORT,Long-Short,4.118e-05,,,17727,COMPUTED,3.074e-05,-1.044e-05,4.118e-05,9.04e-06,1.6316,0.5016,0.06774,0.071849,DIRECTIONALLY_CLEAN_THIN_EDGE,4.234e-05,-1.267e-05,5.501e-05,1.918e-05,2.178,0.503,1.0,DIRECTIONALLY_CLEAN_THIN_EDGE,False,0.00016041,0.38882118,0.00055567,-0.00041846,0.68,25,per_bar_mean_x_bars_per_year
amihud_change_20h,liquidity,negative,4h,LONG_SHORT,Long-Short,0.00012397,,,17724,COMPUTED,0.00010481,-1.916e-05,0.00012397,3.708e-05,2.4057,0.5027,0.065652,0.068751,DIRECTIONALLY_CLEAN_THIN_EDGE,0.00014917,-2.68e-05,0.00017597,8.192e-05,3.4116,0.506,1.0,DIRECTIONALLY_CLEAN_THIN_EDGE,False,0.00057976,0.30369152,0.00200833,-0.00124125,0.64,25,per_bar_mean_x_bars_per_year
amihud_change_20h,liquidity,negative,24h,LONG_SHORT,Long-Short,0.00051898,,,17704,COMPUTED,0.00085773,0.00033875,0.00051898,0.00014992,3.846,0.5046,0.056221,0.056636,DIRECTIONALLY_CLEAN_THIN_EDGE,0.00108249,0.00032917,0.00075332,0.00038907,5.5552,0.5104,1.0,DIRECTIONALLY_CLEAN_THIN_EDGE,False,0.00189954,0.21793876,0.00658019,-0.00575432,0.52,25,per_bar_mean_x_bars_per_year
amihud_change_20h,liquidity,negative,72h,LONG_SHORT,Long-Short,0.00109867,,,17656,COMPUTED,0.00283614,0.00173747,0.00109867,-0.00022086,3.9506,0.4964,0.050947,0.048349,MIXED_OR_WEAK,0.00334984,0.00185649,0.00149335,0.00010671,5.3112,0.5015,1.0,DIRECTIONALLY_CLEAN_THIN_EDGE,False,0.00476286,0.17144017,0.01649904,-0.0073571,0.6,25,per_bar_mean_x_bars_per_year
up_down_vol_ratio_20h,alpha158_ohlcv,positive,1h,LONG_SHORT,Long-Short,7.718e-05,,,17788,COMPUTED,5.198e-05,-2.52e-05,7.718e-05,4.335e-05,2.4433,0.5053,0.066851,0.070543,DIRECTIONALLY_CLEAN_THIN_EDGE,6.832e-05,-1.855e-05,8.687e-05,5.197e-05,2.7486,0.5064,1.0,DIRECTIONALLY_CLEAN_THIN_EDGE,False,0.00018685,0.76690956,0.00064728,-0.00037999,0.6,25,per_bar_mean_x_bars_per_year
up_down_vol_ratio_20h,alpha158_ohlcv,positive,4h,LONG_SHORT,Long-Short,0.00031599,,,17785,COMPUTED,0.00019441,-0.00012158,0.00031599,0.00014867,5.0274,0.5085,0.064782,0.067321,DIRECTIONALLY_CLEAN_THIN_EDGE,0.00025753,-9.44e-05,0.00035193,0.00016949,5.5954,0.5102,1.0,DIRECTIONALLY_CLEAN_THIN_EDGE,False,0.00068071,0.77369352,0.00235805,-0.0010328,0.6,25,per_bar_mean_x_bars_per_year
up_down_vol_ratio_20h,alpha158_ohlcv,positive,24h,LONG_SHORT,Long-Short,0.0013753,,,17765,COMPUTED,0.00070909,-0.00066621,0.0013753,0.00053285,8.5367,0.5115,0.055234,0.054226,DIRECTIONALLY_CLEAN_THIN_EDGE,0.00104303,-0.00051189,0.00155492,0.00064623,9.6057,0.5152,1.0,DIRECTIONALLY_CLEAN_THIN_EDGE,False,0.00383912,0.58506763,0.0132991,-0.00694842,0.56,25,per_bar_mean_x_bars_per_year
up_down_vol_ratio_20h,alpha158_ohlcv,positive,72h,LONG_SHORT,Long-Short,0.0041093,,,17717,COMPUTED,0.00254089,-0.00156841,0.0041093,0.00162865,13.2256,0.5244,0.0519,0.046054,DIRECTIONALLY_CLEAN_THIN_EDGE,0.00340646,-0.00112907,0.00453553,0.00191031,14.4345,0.5272,1.0,DIRECTIONALLY_CLEAN_THIN_EDGE,False,0.00812924,0.49276643,0.02816052,-0.01882919,0.6,25,per_bar_mean_x_bars_per_year
xs_rank_mom_accel,cross_sectional_normalized,positive,1h,LONG_SHORT,Long-Short,4.45e-06,,,17782,COMPUTED,2.413e-05,1.967e-05,4.45e-06,-8.29e-05,0.1115,0.4917,0.066306,0.069274,MIXED_OR_WEAK,4.206e-05,3.191e-05,1.014e-05,-7.627e-05,0.2538,0.4918,1.0,MIXED_OR_WEAK,False,0.000226,0.0044115,0.00078288,-0.00095099,0.44,25,per_bar_mean_x_bars_per_year
xs_rank_mom_accel,cross_sectional_normalized,positive,4h,LONG_SHORT,Long-Short,0.00015447,,,17779,COMPUTED,0.00018626,3.179e-05,0.00015447,2.83e-06,1.9508,0.5001,0.063516,0.067067,DIRECTIONALLY_CLEAN_THIN_EDGE,0.0002537,8.285e-05,0.00017085,2.479e-05,2.156,0.501,1.0,DIRECTIONALLY_CLEAN_THIN_EDGE,False,0.00089609,0.32609678,0.00310414,-0.00206887,0.4,25,per_bar_mean_x_bars_per_year
xs_rank_mom_accel,cross_sectional_normalized,positive,24h,LONG_SHORT,Long-Short,0.00037042,,,17759,COMPUTED,0.00064987,0.00027945,0.00037042,-0.00012129,1.8939,0.4977,0.055236,0.052916,MIXED_OR_WEAK,0.0009942,0.00056947,0.00042473,-8.571e-05,2.163,0.4989,1.0,MIXED_OR_WEAK,False,0.00239937,0.17710678,0.00831165,-0.00811401,0.52,25,per_bar_mean_x_bars_per_year
xs_rank_mom_accel,cross_sectional_normalized,positive,72h,LONG_SHORT,Long-Short,0.00102717,,,17711,COMPUTED,0.00200364,0.00097647,0.00102717,0.00033218,2.8196,0.5033,0.051602,0.048958,DIRECTIONALLY_CLEAN_THIN_EDGE,0.00287232,0.00172221,0.00115011,0.00044094,3.135,0.5048,1.0,DIRECTIONALLY_CLEAN_THIN_EDGE,False,0.00311852,0.13585378,0.01080288,-0.00578089,0.6,25,per_bar_mean_x_bars_per_year
clv_20h,alpha158_ohlc_range,positive,1h,LONG_SHORT,Long-Short,-4.575e-05,,,17788,COMPUTED,2.96e-06,4.871e-05,-4.575e-05,-1.132e-05,-1.3999,0.4984,0.06711,0.069792,ROBUST_SPREAD_NEGATIVE,1.62e-05,5.659e-05,-4.039e-05,-1.042e-05,-1.2355,0.4984,1.0,ROBUST_SPREAD_NEGATIVE,False,0.00017478,-0.3362199,0.00060545,-0.00118577,0.4,25,per_bar_mean_x_bars_per_year
clv_20h,alpha158_ohlc_range,positive,4h,LONG_SHORT,Long-Short,6.21e-05,,,17785,COMPUTED,0.00011582,5.372e-05,6.21e-05,0.00013463,0.9343,0.5084,0.065367,0.066469,DIRECTIONALLY_CLEAN_THIN_EDGE,0.00016661,8.629e-05,8.032e-05,0.0001434,1.2076,0.5093,1.0,DIRECTIONALLY_CLEAN_THIN_EDGE,False,0.00061488,0.2191228,0.00213002,-0.0013385,0.48,25,per_bar_mean_x_bars_per_year
clv_20h,alpha158_ohlc_range,positive,24h,LONG_SHORT,Long-Short,0.00097549,,,17765,COMPUTED,0.00065485,-0.00032064,0.00097549,0.00075048,5.8489,0.5171,0.055716,0.052909,DIRECTIONALLY_CLEAN_THIN_EDGE,0.00092877,-0.00012763,0.0010564,0.00076527,6.3156,0.5171,1.0,DIRECTIONALLY_CLEAN_THIN_EDGE,False,0.00367313,0.4429475,0.01272408,-0.00984982,0.64,25,per_bar_mean_x_bars_per_year
clv_20h,alpha158_ohlc_range,positive,72h,LONG_SHORT,Long-Short,0.00185694,,,17717,COMPUTED,0.00112706,-0.00072989,0.00185694,0.00189452,5.8683,0.5245,0.046929,0.050465,DIRECTIONALLY_CLEAN_THIN_EDGE,0.00180654,-0.00017419,0.00198073,0.00207398,6.2219,0.5242,1.0,DIRECTIONALLY_CLEAN_THIN_EDGE,False,0.00923339,0.25243363,0.03198539,-0.01536953,0.56,25,per_bar_mean_x_bars_per_year
a101_volume_xs_z_mean_neg_112h,alpha101_curated_volume_crowding,positive,1h,LONG_SHORT,Long-Short,-1.6e-07,,,17696,COMPUTED,7.09e-06,7.26e-06,-1.6e-07,7.585e-05,-0.0047,0.5089,0.07173,0.065809,MEAN_SPREAD_OUTLIER_DOMINATED,5.88e-06,2.284e-05,-1.697e-05,5.415e-05,-0.4922,0.5065,1.0,MEAN_SPREAD_OUTLIER_DOMINATED,False,0.00015028,0.01032654,0.00052058,-0.00051977,0.6,25,per_bar_mean_x_bars_per_year
a101_volume_xs_z_mean_neg_112h,alpha101_curated_volume_crowding,positive,4h,LONG_SHORT,Long-Short,2.05e-05,,,17693,COMPUTED,2.653e-05,6.03e-06,2.05e-05,0.00038309,0.2882,0.5201,0.069065,0.062972,DIRECTIONALLY_CLEAN_THIN_EDGE,2.239e-05,6.629e-05,-4.389e-05,0.00032526,-0.6165,0.5165,1.0,MEAN_SPREAD_OUTLIER_DOMINATED,True,0.00059094,0.06559097,0.00204709,-0.00192489,0.64,25,per_bar_mean_x_bars_per_year
a101_volume_xs_z_mean_neg_112h,alpha101_curated_volume_crowding,positive,24h,LONG_SHORT,Long-Short,0.00016038,,,17673,COMPUTED,0.00026929,0.0001089,0.00016038,0.002741,0.835,0.5613,0.056307,0.052329,DIRECTIONALLY_CLEAN_THIN_EDGE,0.00027461,0.00041705,-0.00014243,0.002474,-0.7392,0.554,1.0,MEAN_SPREAD_OUTLIER_DOMINATED,True,0.00364023,0.06530732,0.01261013,-0.0123009,0.64,25,per_bar_mean_x_bars_per_year
