factor_name,category,expected_direction,horizon,period,bucket,bucket_label,mean_forward_return,median_forward_return,n_timestamps,n_obs,status
wq101_alpha34,wq101,conditional,4h,2025-03,2,Q3,-0.00119473,-9.2e-07,744,,DIRECTION_UNKNOWN
wq101_alpha34,wq101,conditional,4h,2025-03,3,Q4,-0.00120481,-0.00042442,744,,DIRECTION_UNKNOWN
wq101_alpha34,wq101,conditional,4h,2025-03,4,Q5,-0.00082135,-4.125e-05,744,,DIRECTION_UNKNOWN
wq101_alpha34,wq101,conditional,4h,2025-04,0,Q1,0.00097932,0.00083328,720,,DIRECTION_UNKNOWN
wq101_alpha34,wq101,conditional,4h,2025-04,1,Q2,0.00087065,0.00133082,720,,DIRECTION_UNKNOWN
wq101_alpha34,wq101,conditional,4h,2025-04,2,Q3,0.00080931,0.00122775,720,,DIRECTION_UNKNOWN
wq101_alpha34,wq101,conditional,4h,2025-04,3,Q4,0.00132211,0.00156356,720,,DIRECTION_UNKNOWN
wq101_alpha34,wq101,conditional,4h,2025-04,4,Q5,0.00106119,0.00174723,720,,DIRECTION_UNKNOWN
wq101_alpha34,wq101,conditional,4h,2025-05,0,Q1,0.00023375,0.00021835,744,,DIRECTION_UNKNOWN
wq101_alpha34,wq101,conditional,4h,2025-05,1,Q2,5.405e-05,0.00011431,744,,DIRECTION_UNKNOWN
wq101_alpha34,wq101,conditional,4h,2025-05,2,Q3,0.00045309,0.00033708,744,,DIRECTION_UNKNOWN
wq101_alpha34,wq101,conditional,4h,2025-05,3,Q4,0.00013519,0.00021918,744,,DIRECTION_UNKNOWN
wq101_alpha34,wq101,conditional,4h,2025-05,4,Q5,5.148e-05,0.00059663,744,,DIRECTION_UNKNOWN
wq101_alpha34,wq101,conditional,4h,2025-06,0,Q1,-0.00062549,-0.00016386,720,,DIRECTION_UNKNOWN
wq101_alpha34,wq101,conditional,4h,2025-06,1,Q2,-0.0006872,-0.00029275,720,,DIRECTION_UNKNOWN
wq101_alpha34,wq101,conditional,4h,2025-06,2,Q3,-0.0003403,2.927e-05,720,,DIRECTION_UNKNOWN
wq101_alpha34,wq101,conditional,4h,2025-06,3,Q4,-0.00036467,8.867e-05,720,,DIRECTION_UNKNOWN
wq101_alpha34,wq101,conditional,4h,2025-06,4,Q5,-0.00045248,-0.00037732,720,,DIRECTION_UNKNOWN
wq101_alpha34,wq101,conditional,4h,2025-07,0,Q1,0.00107364,0.00094665,744,,DIRECTION_UNKNOWN
wq101_alpha34,wq101,conditional,4h,2025-07,1,Q2,0.00087066,0.00121113,744,,DIRECTION_UNKNOWN
wq101_alpha34,wq101,conditional,4h,2025-07,2,Q3,0.00092553,0.00097115,744,,DIRECTION_UNKNOWN
wq101_alpha34,wq101,conditional,4h,2025-07,3,Q4,0.00086441,0.00089135,744,,DIRECTION_UNKNOWN
wq101_alpha34,wq101,conditional,4h,2025-07,4,Q5,0.00129843,0.00120535,744,,DIRECTION_UNKNOWN
wq101_alpha34,wq101,conditional,4h,2025-08,0,Q1,0.00034017,0.00061545,744,,DIRECTION_UNKNOWN
wq101_alpha34,wq101,conditional,4h,2025-08,1,Q2,0.00065518,0.00102502,744,,DIRECTION_UNKNOWN
wq101_alpha34,wq101,conditional,4h,2025-08,2,Q3,0.00012837,0.0004032,744,,DIRECTION_UNKNOWN
wq101_alpha34,wq101,conditional,4h,2025-08,3,Q4,0.0001903,0.00061071,744,,DIRECTION_UNKNOWN
wq101_alpha34,wq101,conditional,4h,2025-08,4,Q5,0.00064022,0.0009339,744,,DIRECTION_UNKNOWN
wq101_alpha34,wq101,conditional,4h,2025-09,0,Q1,0.00060984,0.00124879,720,,DIRECTION_UNKNOWN
wq101_alpha34,wq101,conditional,4h,2025-09,1,Q2,-8.95e-06,0.00064477,720,,DIRECTION_UNKNOWN
wq101_alpha34,wq101,conditional,4h,2025-09,2,Q3,0.00025689,0.00141467,720,,DIRECTION_UNKNOWN
wq101_alpha34,wq101,conditional,4h,2025-09,3,Q4,4.507e-05,0.00076944,720,,DIRECTION_UNKNOWN
wq101_alpha34,wq101,conditional,4h,2025-09,4,Q5,0.00056636,0.00063297,720,,DIRECTION_UNKNOWN
wq101_alpha34,wq101,conditional,4h,2025-10,0,Q1,0.0001682,0.0018655,744,,DIRECTION_UNKNOWN
wq101_alpha34,wq101,conditional,4h,2025-10,1,Q2,-0.00047451,0.00061234,744,,DIRECTION_UNKNOWN
wq101_alpha34,wq101,conditional,4h,2025-10,2,Q3,-0.00054628,0.00163965,744,,DIRECTION_UNKNOWN
wq101_alpha34,wq101,conditional,4h,2025-10,3,Q4,-0.00087082,0.00144542,744,,DIRECTION_UNKNOWN
wq101_alpha34,wq101,conditional,4h,2025-10,4,Q5,-0.00068437,0.00114547,744,,DIRECTION_UNKNOWN
wq101_alpha34,wq101,conditional,4h,2025-11,0,Q1,-0.00082036,0.00017546,720,,DIRECTION_UNKNOWN
wq101_alpha34,wq101,conditional,4h,2025-11,1,Q2,-0.00101077,0.00035071,720,,DIRECTION_UNKNOWN
wq101_alpha34,wq101,conditional,4h,2025-11,2,Q3,-0.00090778,0.00045275,720,,DIRECTION_UNKNOWN
wq101_alpha34,wq101,conditional,4h,2025-11,3,Q4,-0.00096596,0.00041451,720,,DIRECTION_UNKNOWN
wq101_alpha34,wq101,conditional,4h,2025-11,4,Q5,-0.00094859,-1.49e-06,720,,DIRECTION_UNKNOWN
wq101_alpha34,wq101,conditional,4h,2025-12,0,Q1,-0.00024428,0.00053682,744,,DIRECTION_UNKNOWN
wq101_alpha34,wq101,conditional,4h,2025-12,1,Q2,-8.99e-05,0.00062278,744,,DIRECTION_UNKNOWN
wq101_alpha34,wq101,conditional,4h,2025-12,2,Q3,-2.912e-05,0.00053912,744,,DIRECTION_UNKNOWN
wq101_alpha34,wq101,conditional,4h,2025-12,3,Q4,0.00028806,0.00091126,744,,DIRECTION_UNKNOWN
wq101_alpha34,wq101,conditional,4h,2025-12,4,Q5,0.00022137,0.00085141,744,,DIRECTION_UNKNOWN
