factor_name,category,expected_direction,horizon,period,bucket,bucket_label,mean_forward_return,median_forward_return,n_timestamps,n_obs,status
up_down_vol_ratio_20h,alpha158_ohlcv,positive,4h,2025-06,3,Q4,-0.0003837,-0.00014081,720,,COMPUTED
up_down_vol_ratio_20h,alpha158_ohlcv,positive,4h,2025-06,4,Q5,-0.00071496,-0.00058509,720,,COMPUTED
up_down_vol_ratio_20h,alpha158_ohlcv,positive,4h,2025-07,0,Q1,0.00053796,0.00087432,744,,COMPUTED
up_down_vol_ratio_20h,alpha158_ohlcv,positive,4h,2025-07,1,Q2,0.00083543,0.00092684,744,,COMPUTED
up_down_vol_ratio_20h,alpha158_ohlcv,positive,4h,2025-07,2,Q3,0.00150285,0.00132628,744,,COMPUTED
up_down_vol_ratio_20h,alpha158_ohlcv,positive,4h,2025-07,3,Q4,0.00097837,0.00115495,744,,COMPUTED
up_down_vol_ratio_20h,alpha158_ohlcv,positive,4h,2025-07,4,Q5,0.00118841,0.00133627,744,,COMPUTED
up_down_vol_ratio_20h,alpha158_ohlcv,positive,4h,2025-08,0,Q1,0.00012015,0.00044686,744,,COMPUTED
up_down_vol_ratio_20h,alpha158_ohlcv,positive,4h,2025-08,1,Q2,5.46e-05,0.00032015,744,,COMPUTED
up_down_vol_ratio_20h,alpha158_ohlcv,positive,4h,2025-08,2,Q3,-1.967e-05,0.00070708,744,,COMPUTED
up_down_vol_ratio_20h,alpha158_ohlcv,positive,4h,2025-08,3,Q4,0.00036293,0.00072227,744,,COMPUTED
up_down_vol_ratio_20h,alpha158_ohlcv,positive,4h,2025-08,4,Q5,0.00150024,0.00204174,744,,COMPUTED
up_down_vol_ratio_20h,alpha158_ohlcv,positive,4h,2025-09,0,Q1,0.0001222,0.000736,720,,COMPUTED
up_down_vol_ratio_20h,alpha158_ohlcv,positive,4h,2025-09,1,Q2,-0.00013364,0.00050247,720,,COMPUTED
up_down_vol_ratio_20h,alpha158_ohlcv,positive,4h,2025-09,2,Q3,-0.00015042,2.642e-05,720,,COMPUTED
up_down_vol_ratio_20h,alpha158_ohlcv,positive,4h,2025-09,3,Q4,0.00068652,0.00093414,720,,COMPUTED
up_down_vol_ratio_20h,alpha158_ohlcv,positive,4h,2025-09,4,Q5,0.00097743,0.00106108,720,,COMPUTED
up_down_vol_ratio_20h,alpha158_ohlcv,positive,4h,2025-10,0,Q1,-0.00039055,0.00114361,744,,COMPUTED
up_down_vol_ratio_20h,alpha158_ohlcv,positive,4h,2025-10,1,Q2,-0.00080401,0.00136792,744,,COMPUTED
up_down_vol_ratio_20h,alpha158_ohlcv,positive,4h,2025-10,2,Q3,-0.00082185,0.00081465,744,,COMPUTED
up_down_vol_ratio_20h,alpha158_ohlcv,positive,4h,2025-10,3,Q4,-0.0007663,0.00168381,744,,COMPUTED
up_down_vol_ratio_20h,alpha158_ohlcv,positive,4h,2025-10,4,Q5,0.00037076,0.00165737,744,,COMPUTED
